Date/Time of Report: 3/17/2025 12:36:06,,,,,,,,
Requester: STN03 - Oper,,,,,,,,
Filter Applied: Event Time: 1/1/2025,,,,,,,,
Sort Criteria: Event Time descending,,,,,,,,
Server: ESV-01B,,,,,,,,
"Tip: to see the full time in Excel, use a custom cell format:  d/mm/yyyy h:mm:ss.000",,,,,,,,
,,,,,,,,
,,,,,,,,
Event Time,Location Tag,Source,Condition,Action,Priority,Description,Value,Units
1/1/2025 23:59:59.200,01,OP_SUPER_B,Start of Control,,J 00,POLYCHK_B;$330013f20071e324-0005;POLYCHK_B,Idle;1;1;1,
1/1/2025 23:59:59.100,01,OP_SUPER_B,Acquire,,J 00,POLYCHK_B;$330013f20071e324-0005,SYSTEM:SCM;1,
1/1/2025 23:59:58.600,01,OP_SUPER_B,Release,,J 00,AIRTOVCM_B;$330013f20071e324-0005,SYSTEM:SCM;1,
1/1/2025 23:59:58.300,01,OP_SUPER_B,End of Control,,J 00,AIRTOVCM_B;$330013f20071e324-0005,Idle;1;1;1,
1/1/2025 23:59:57.600,01,EVENT_SCM1,ChOfSt,,J 00,CH18FEED_A_T1,ON,
1/1/2025 23:59:57.600,1300,AIRTOVCM_B,State Change,,J 00,SCM,Idle,
1/1/2025 23:59:57.800,01,EVENT_SCM1B,ChOfSt,,J 00,CATWASH_A_T1,ON,
1/1/2025 23:59:57.200,01,EVENT_SCM1A,ChOfSt,,J 00,VCMFEED_A_T1,ON,
1/1/2025 23:59:57.700,01,EVENT_SCM1A,ChOfSt,,J 00,HEATUP_A_T1,ON,
1/1/2025 23:59:57.000,01,EVENT_SCM1A,OFFNRM,OK,J 00,,OFF,
1/1/2025 23:59:57.400,01,EVENT_SCM1A,OFFNRM,OK,J 00,,OFF,
1/1/2025 23:59:57.300,01,EVENT_SCM1A,OFFNRM,OK,J 00,,OFF,
1/1/2025 23:59:57.400,01,EVENT_SCM1A,OFFNRM,OK,J 00,,OFF,
1/1/2025 23:59:57.400,01,EVENT_SCM1A,OFFNRM,OK,J 00,,OFF,
1/1/2025 23:59:56.800,01,EVENT_SCM1,ChOfSt,,J 00,AVCHK_A_T1,ON,
1/1/2025 23:59:56.800,01,EVENT_SCM1,ChOfSt,,J 00,AG1FEED_A_T1,ON,
1/1/2025 23:59:56.000,01,EVENT_SCM1,ChOfSt,,J 00,AG2FEED_A_T1,ON,
1/1/2025 23:59:56.100,01,EVENT_SCM1,ChOfSt,,J 00,AG3FEED_A_T1,ON,
1/1/2025 23:59:56.400,01,EVENT_SCM1,ChOfSt,,J 00,AFCOAT_A_T1,ON,
1/1/2025 23:59:56.300,01,EVENT_SCM1,ChOfSt,,J 00,POLYCHK_A_T1,ON,
1/1/2025 23:59:56.200,01,EVENT_SCM1,ChOfSt,,J 00,AVPW_A_T1,ON,
1/1/2025 23:59:56.300,01,EVENT_SCM1,ChOfSt,,J 00,AIRTOVCM_A_T1,ON,
1/1/2025 23:59:56.000,1300,AIRTOVCM_B,End,,J 00,SCM,,
1/1/2025 23:59:56.000,1300,AIRTOVCM_B,State Change,,J 00,SCM,Complete,
1/1/2025 23:59:56.500,01,OP_SUPER_B,Release,,J 00,AVPW_B;$330013f20071e324-0005,SYSTEM:SCM;1,
1/1/2025 23:59:56.300,01,OP_SUPER_B,End of Control,,J 00,AVPW_B;$330013f20071e324-0005,Idle;1;1;1,
1/1/2025 23:59:56.700,1300,AVPW_B,State Change,,J 00,SCM,Idle,
1/1/2025 23:59:55.500,1300,AVPW_B,End,,J 00,SCM,,
1/1/2025 23:59:55.500,1300,AVPW_B,State Change,,J 00,SCM,Complete,
1/1/2025 23:59:52.000,01,EVENT_SCM1,ChOfSt,,J 00,CH18FEED_A_T1,OFF,
1/1/2025 23:59:52.800,01,EVENT_SCM1B,ChOfSt,,J 00,CATWASH_A_T1,OFF,
1/1/2025 23:59:52.100,01,EVENT_SCM1A,ChOfSt,,J 00,VCMFEED_A_T1,OFF,
1/1/2025 23:59:52.700,01,EVENT_SCM1A,ChOfSt,,J 00,HEATUP_A_T1,OFF,
1/1/2025 23:59:52.100,01,EVENT_SCM1A,OFFNRM,,J 00,,ON,
1/1/2025 23:59:52.300,01,EVENT_SCM1A,OFFNRM,,J 00,,ON,
1/1/2025 23:59:52.700,01,EVENT_SCM1A,OFFNRM,,J 00,,ON,
1/1/2025 23:59:52.300,01,EVENT_SCM1A,OFFNRM,,J 00,,ON,
1/1/2025 23:59:52.700,01,EVENT_SCM1A,OFFNRM,,J 00,,ON,
1/1/2025 23:59:52.500,1300,AVPW_B,State Change,,J 00,SCM,Running,
1/1/2025 23:59:52.100,1300,AVPW_B,Start,,J 00,SCM,CHILD,
1/1/2025 23:59:51.800,01,EVENT_SCM1,ChOfSt,,J 00,AVCHK_A_T1,OFF,
1/1/2025 23:59:51.400,01,EVENT_SCM1,ChOfSt,,J 00,AG1FEED_A_T1,OFF,
1/1/2025 23:59:51.100,01,EVENT_SCM1,ChOfSt,,J 00,AG2FEED_A_T1,OFF,
1/1/2025 23:59:51.900,01,EVENT_SCM1,ChOfSt,,J 00,AG3FEED_A_T1,OFF,
1/1/2025 23:59:51.500,01,EVENT_SCM1,ChOfSt,,J 00,AFCOAT_A_T1,OFF,
1/1/2025 23:59:51.200,01,EVENT_SCM1,ChOfSt,,J 00,POLYCHK_A_T1,OFF,
1/1/2025 23:59:51.000,01,EVENT_SCM1,ChOfSt,,J 00,AVPW_A_T1,OFF,
1/1/2025 23:59:51.600,01,EVENT_SCM1,ChOfSt,,J 00,AIRTOVCM_A_T1,OFF,
1/1/2025 23:59:51.000,1300,AIRTOVCM_B,State Change,,J 00,SCM,Running,
1/1/2025 23:59:51.000,1300,AIRTOVCM_B,Start,,J 00,SCM,CHILD,
1/1/2025 23:59:51.100,01,OP_SUPER_B,Start of Control,,J 00,AIRTOVCM_B;$330013f20071e324-0005;AIRTOVCM_B,Idle;1;1;1,
1/1/2025 23:59:51.800,01,OP_SUPER_B,Acquire,,J 00,AIRTOVCM_B;$330013f20071e324-0005,SYSTEM:SCM;1,
1/1/2025 23:59:51.200,01,OP_SUPER_B,Start of Control,,J 00,AVPW_B;$330013f20071e324-0005;AVPW_B,Idle;1;1;1,
1/1/2025 23:59:51.100,01,OP_SUPER_B,Acquire,,J 00,AVPW_B;$330013f20071e324-0005,SYSTEM:SCM;1,
1/1/2025 23:59:51.800,01,OP_SUPER_B,Release,,J 00,AVCHK_B;$330013f20071e324-0005,SYSTEM:SCM;1,
1/1/2025 23:59:51.600,01,OP_SUPER_B,End of Control,,J 00,AVCHK_B;$330013f20071e324-0005,Idle;1;1;1,
1/1/2025 23:59:50.000,01,EVENT_SCM1,ChOfSt,,J 00,CH18FEED_A_T1,ON,
1/1/2025 23:59:50.200,1300,AVCHK_B,State Change,,J 00,SCM,Idle,
1/1/2025 23:59:50.600,01,EVENT_SCM1B,ChOfSt,,J 00,CATWASH_A_T1,ON,
1/1/2025 23:59:50.500,01,EVENT_SCM1A,ChOfSt,,J 00,VCMFEED_A_T1,ON,
1/1/2025 23:59:50.000,01,EVENT_SCM1A,ChOfSt,,J 00,HEATUP_A_T1,ON,
1/1/2025 23:59:50.500,01,EVENT_SCM1A,OFFNRM,OK,J 00,,OFF,
1/1/2025 23:59:50.700,01,EVENT_SCM1A,OFFNRM,OK,J 00,,OFF,
1/1/2025 23:59:50.900,01,EVENT_SCM1A,OFFNRM,OK,J 00,,OFF,
1/1/2025 23:59:50.900,01,EVENT_SCM1A,OFFNRM,OK,J 00,,OFF,
1/1/2025 23:59:50.900,01,EVENT_SCM1A,OFFNRM,OK,J 00,,OFF,
1/1/2025 23:59:49.900,01,EVENT_SCM1,ChOfSt,,J 00,AVCHK_A_T1,ON,
1/1/2025 23:59:49.900,01,EVENT_SCM1,ChOfSt,,J 00,AG1FEED_A_T1,ON,
1/1/2025 23:59:49.300,01,EVENT_SCM1,ChOfSt,,J 00,AG2FEED_A_T1,ON,
1/1/2025 23:59:49.600,01,EVENT_SCM1,ChOfSt,,J 00,AG3FEED_A_T1,ON,
1/1/2025 23:59:49.800,01,EVENT_SCM1,ChOfSt,,J 00,AFCOAT_A_T1,ON,
1/1/2025 23:59:49.900,01,EVENT_SCM1,ChOfSt,,J 00,POLYCHK_A_T1,ON,
1/1/2025 23:59:49.900,01,EVENT_SCM1,ChOfSt,,J 00,AVPW_A_T1,ON,
1/1/2025 23:59:49.600,01,EVENT_SCM1,ChOfSt,,J 00,AIRTOVCM_A_T1,ON,
1/1/2025 23:59:49.500,1300,AVCHK_B,End,,J 00,SCM,,
1/1/2025 23:59:49.500,1300,AVCHK_B,State Change,,J 00,SCM,Complete,
1/1/2025 23:59:47.100,01,EVENT_SCM1,ChOfSt,,J 00,CH18FEED_A_T1,OFF,
1/1/2025 23:59:47.700,01,EVENT_SCM1B,ChOfSt,,J 00,CATWASH_A_T1,OFF,
1/1/2025 23:59:47.400,01,EVENT_SCM1A,ChOfSt,,J 00,VCMFEED_A_T1,OFF,
1/1/2025 23:59:47.100,01,EVENT_SCM1A,ChOfSt,,J 00,HEATUP_A_T1,OFF,
1/1/2025 23:59:47.500,01,EVENT_SCM1A,OFFNRM,,J 00,,ON,
1/1/2025 23:59:47.400,01,EVENT_SCM1A,OFFNRM,,J 00,,ON,
1/1/2025 23:59:47.200,01,EVENT_SCM1A,OFFNRM,,J 00,,ON,
1/1/2025 23:59:47.700,01,EVENT_SCM1A,OFFNRM,,J 00,,ON,
1/1/2025 23:59:47.900,01,EVENT_SCM1A,OFFNRM,,J 00,,ON,
1/1/2025 23:59:46.400,01,EVENT_SCM1,ChOfSt,,J 00,AVCHK_A_T1,OFF,
1/1/2025 23:59:46.200,01,EVENT_SCM1,ChOfSt,,J 00,AG1FEED_A_T1,OFF,
