Date/Time of Report: 3/17/2025 11:01:29,,,,,,,,
Requester: STN03 - Oper,,,,,,,,
Filter Applied: Event Time: 2/20/2025,,,,,,,,
Sort Criteria: Event Time descending,,,,,,,,
Server: ESV-01B,,,,,,,,
"Tip: to see the full time in Excel, use a custom cell format:  d/mm/yyyy h:mm:ss.000",,,,,,,,
,,,,,,,,
,,,,,,,,
Event Time,Location Tag,Source,Condition,Action,Priority,Description,Value,Units
2/20/2025 23:59:21.739,1400,TIC1401,PVLOW,ACK,,VE1401,,
2/20/2025 23:59:15.218,1600,XSV1602,CHANGE,,,devctla.gop,S0,
2/20/2025 23:59:08.200,01,EVENT_SCM2B,ChOfSt,,J 00,FILWASH_B_T1,OFF,
2/20/2025 23:59:08.900,01,EVENT_SCM2B,ChOfSt,,J 00,CATWASH_B_T1,OFF,
2/20/2025 23:59:08.400,01,EVENT_SCM2B,ChOfSt,,J 00,POLYREC_B_T1,OFF,
2/20/2025 23:59:08.300,01,EVENT_SCM2B,ChOfSt,,J 00,HEATUP2_B_T1,OFF,
2/20/2025 23:59:08.200,01,EVENT_SCM2B,ChOfSt,,J 00,PRERECOV_B_T1,OFF,
2/20/2025 23:59:08.100,01,EVENT_SCM2B,ChOfSt,,J 00,AUTOJET_B1_T1_1,OFF,
2/20/2025 23:59:08.900,01,EVENT_SCM2A,ChOfSt,,J 00,DISCCHK_B_T1,OFF,
2/20/2025 23:59:08.400,01,EVENT_SCM2A,ChOfSt,,J 00,VCMFEED_B_T1,OFF,
2/20/2025 23:59:08.300,01,EVENT_SCM2A,ChOfSt,,J 00,HEATUP_B_T1,OFF,
2/20/2025 23:59:08.100,01,EVENT_SCM2A,ChOfSt,,J 00,DISCHARGE_B_T1,OFF,
2/20/2025 23:59:08.200,01,EVENT_SCM2A,OFFNRM,,J 00,,ON,
2/20/2025 23:59:08.900,01,EVENT_SCM2A,OFFNRM,,J 00,,ON,
2/20/2025 23:59:08.500,01,EVENT_SCM2A,OFFNRM,,J 00,,ON,
2/20/2025 23:59:08.000,01,EVENT_SCM2A,OFFNRM,,J 00,,ON,
2/20/2025 23:59:08.500,01,EVENT_SCM2A,OFFNRM,,J 00,,ON,
2/20/2025 23:59:08.200,01,EVENT_SCM2,ChOfSt,,J 00,AVPW_B_T1,OFF,
2/20/2025 23:59:08.900,01,EVENT_SCM2,ChOfSt,,J 00,AVCHK_B_T1,OFF,
2/20/2025 23:59:08.200,01,EVENT_SCM2,ChOfSt,,J 00,POLYCHK_B_T1,OFF,
2/20/2025 23:59:08.800,01,EVENT_SCM2,ChOfSt,,J 00,AFCOAT_B_T1,OFF,
2/20/2025 23:59:08.400,01,EVENT_SCM2,ChOfSt,,J 00,AIRTOVCM_B_T1,OFF,
