Date/Time of Report: 3/18/2025 11:27:15,,,,,,,,
Requester: .\experionadmin,,,,,,,,
Filter Applied: Event Time: 1/2/2025,,,,,,,,
Sort Criteria: Event Time descending,,,,,,,,
Server: ESV01A,,,,,,,,
"Tip: to see the full time in Excel, use a custom cell format:  d/mm/yyyy h:mm:ss.000",,,,,,,,
,,,,,,,,
,,,,,,,,
Event Time,Location Tag,Source,Condition,Action,Priority,Description,Value,Units
1/2/2025 23:59:59.092,3100,TI_311003B,PVHH,,J 00,1# fan defrosting temperature detection,-9.97378,°C
1/2/2025 23:59:58.600,3100,VE_3118_PRE_MON_CM,INFORMATION MESSAGE,,,GAS LINE N2 CHARGE START,,
1/2/2025 23:59:53.600,3200,TI_3226,ROCPOS,OK,J 00,DR-3201 MIDDLE TEMPERATURE,,
1/2/2025 23:59:50.900,3100,ZL_3184A,OFFNRM,OK,J 00,RE-3101A AGITATOR POSITION INDICATOR,OFF,
1/2/2025 23:59:49.600,3200,TI_3226,ROCPOS,,J 00,DR-3201 MIDDLE TEMPERATURE,,
1/2/2025 23:59:49.400,3100,ZL_3184A,OFFNRM,,J 00,RE-3101A AGITATOR POSITION INDICATOR,ON,
1/2/2025 23:59:42.400,3300,PI_3308,PVLOW,,L 00,RVCM GAS FROM CO-3302-2,0.399985,MPa
1/2/2025 23:59:41.185,3700,PI_37203,PVHI,,L 00,DEAERATOR PRESSURE,17.8893,KPa
1/2/2025 23:59:19.509,ESV01,File Replication,REPLICATION,,J 00,Filerep #1 replicating.,,
1/2/2025 23:59:18.300,3000,TI_3004,PVHIGH,,L 00,HE-3001 OUTLET TEMPERATURE,31.2427,°C
1/2/2025 23:59:15.753,3700,PI_3751,PVHI,,L 00,FINAL OUTLET WATER PRESSURE,0.902354,Mpa
1/2/2025 23:59:14.500,3200,FIC_3202,PVHIGH,OK,L 00,SLURRY FEED TO HE-3201,50.9623,m3/h
1/2/2025 23:59:07.600,3100,ZL_3184A,OFFNRM,OK,J 00,RE-3101A AGITATOR POSITION INDICATOR,OFF,
1/2/2025 23:59:06.200,3100,ZL_3184A,OFFNRM,,J 00,RE-3101A AGITATOR POSITION INDICATOR,ON,
1/2/2025 23:58:59.352,3000,XV_3008,CHANGE,,,devctla.gop,S0,
1/2/2025 23:58:57.400,3300,PI_3308,PVLOW,OK,L 00,RVCM GAS FROM CO-3302-2,0.410355,MPa
1/2/2025 23:58:52.700,3000,TI_3004,PVLOW,OK,L 00,HE-3001 OUTLET TEMPERATURE,21.2431,°C
1/2/2025 23:58:45.500,3200,TI_3226,ROCPOS,OK,J 00,DR-3201 MIDDLE TEMPERATURE,,
1/2/2025 23:58:41.800,3200,TI_3226,ROCPOS,,J 00,DR-3201 MIDDLE TEMPERATURE,,
1/2/2025 23:58:22.276,3700,AI_3705,ALARM,ACK PNT,,CIRCULATING WATER PH,,
1/2/2025 23:58:22.276,3700,AI_3705,PVHI,ACK,,CIRCULATING WATER PH,,
1/2/2025 23:58:19.500,3100,ZL_3184A,OFFNRM,OK,J 00,RE-3101A AGITATOR POSITION INDICATOR,OFF,
1/2/2025 23:58:18.500,3100,ZL_3184A,OFFNRM,,J 00,RE-3101A AGITATOR POSITION INDICATOR,ON,
