Date/Time of Report: 3/18/2025 11:43:03,,,,,,,,
Requester: .\experionadmin,,,,,,,,
Filter Applied: Event Time: 1/29/2025,,,,,,,,
Sort Criteria: Event Time descending,,,,,,,,
Server: ESV01A,,,,,,,,
"Tip: to see the full time in Excel, use a custom cell format:  d/mm/yyyy h:mm:ss.000",,,,,,,,
,,,,,,,,
,,,,,,,,
Event Time,Location Tag,Source,Condition,Action,Priority,Description,Value,Units
1/29/2025 23:59:59.209,3000,TI_3004,ALARM,ACK PNT,,HE-3001 OUTLET TEMPERATURE,,
1/29/2025 23:59:59.209,3000,TI_3004,PVHIGH,ACK,,HE-3001 OUTLET TEMPERATURE,,
1/29/2025 23:59:58.300,3200,TI_3226,ROCPOS,OK,J 00,DR-3201 MIDDLE TEMPERATURE,,
1/29/2025 23:59:54.900,3100,ZL_3184A,OFFNRM,OK,J 00,RE-3101A AGITATOR POSITION INDICATOR,OFF,
1/29/2025 23:59:53.900,3100,ZL_3184A,OFFNRM,,J 00,RE-3101A AGITATOR POSITION INDICATOR,ON,
1/29/2025 23:59:50.600,3000,TI_3004,PVHIGH,,L 00,HE-3001 OUTLET TEMPERATURE,31.0066,°C
1/29/2025 23:59:50.500,3200,TI_3226,ROCPOS,,J 00,DR-3201 MIDDLE TEMPERATURE,,
1/29/2025 23:59:47.500,3100,ZL_3184B,OFFNRM,OK,J 00,RE-3101B AGITATOR POSITION INDICATOR,OFF,
1/29/2025 23:59:47.000,ESD-PVCIII,XI_MX3101AL_S,ALARM,F,J 00,MX-3101A LOW SPEED AGITATOR RUNNING,OFF,
1/29/2025 23:59:45.100,3100,ZL_3184B,OFFNRM,,J 00,RE-3101B AGITATOR POSITION INDICATOR,ON,
1/29/2025 23:59:45.400,3300,DEC_WAT_LEV_MON_CM,INFORMATION MESSAGE,,,DECANTER WATER DISCHARGE STOP,,
1/29/2025 23:59:29.100,3100,FI_3113,DISABL,,J 00,DPW TO RE-3101A,B,,
1/29/2025 23:59:26.600,3200,TI_3226,ROCPOS,OK,J 00,DR-3201 MIDDLE TEMPERATURE,,
1/29/2025 23:59:23.200,3100,FI_3113,PVHIGH,OK,L 00,DPW TO RE-3101A,B,322.615,m3/h
1/29/2025 23:59:22.600,3200,TI_3226,ROCPOS,,J 00,DR-3201 MIDDLE TEMPERATURE,,
1/29/2025 23:59:22.300,3100,FI_3113,PVHIGH,,L 00,DPW TO RE-3101A,B,437.556,m3/h
1/29/2025 23:59:15.300,3300,DEC_WAT_LEV_MON_CM,INFORMATION MESSAGE,,,DECANTER WATER DISCHARGE START,,
1/29/2025 23:59:06.200,3200,TI_3226,ROCPOS,OK,J 00,DR-3201 MIDDLE TEMPERATURE,,
1/29/2025 23:59:02.400,3200,TI_3226,ROCPOS,,J 00,DR-3201 MIDDLE TEMPERATURE,,
1/29/2025 23:59:02.600,3100,FI_3113,ENABLE,,J 00,DPW TO RE-3101A,B,,
1/29/2025 23:58:59.600,3100,ZL_3184B,OFFNRM,OK,J 00,RE-3101B AGITATOR POSITION INDICATOR,OFF,
1/29/2025 23:58:58.000,3100,ZL_3184B,OFFNRM,,J 00,RE-3101B AGITATOR POSITION INDICATOR,ON,
1/29/2025 23:58:52.600,3100,RE_A_BLO_CM,INFORMATION MESSAGE,,,RE-A REACTOR 2ND WASHING START,,
1/29/2025 23:58:46.600,3200,TI_3226,ROCPOS,OK,J 00,DR-3201 MIDDLE TEMPERATURE,,
1/29/2025 23:58:38.200,3200,TI_3226,ROCPOS,,J 00,DR-3201 MIDDLE TEMPERATURE,,
1/29/2025 23:58:30.300,3200,TI_3226,ROCPOS,OK,J 00,DR-3201 MIDDLE TEMPERATURE,,
1/29/2025 23:58:26.900,3200,TI_3226,ROCPOS,,J 00,DR-3201 MIDDLE TEMPERATURE,,
1/29/2025 23:58:18.400,3100,ZL_3184B,OFFNRM,OK,J 00,RE-3101B AGITATOR POSITION INDICATOR,OFF,
1/29/2025 23:58:18.400,3200,TI_3226,ROCPOS,OK,J 00,DR-3201 MIDDLE TEMPERATURE,,
1/29/2025 23:58:17.200,3100,ZL_3184B,OFFNRM,,J 00,RE-3101B AGITATOR POSITION INDICATOR,ON,
1/29/2025 23:58:14.000,3200,TI_3226,ROCPOS,,J 00,DR-3201 MIDDLE TEMPERATURE,,
1/29/2025 23:57:40.200,3300,PI_3306,PVLOW,OK,L 00,VE-3302 PRESSURE,0.410013,MPa
1/29/2025 23:57:38.600,3200,TI_3226,ROCPOS,OK,J 00,DR-3201 MIDDLE TEMPERATURE,,
1/29/2025 23:57:32.400,3100,ZL_3184B,OFFNRM,OK,J 00,RE-3101B AGITATOR POSITION INDICATOR,OFF,
1/29/2025 23:57:31.900,3100,ZL_3184B,OFFNRM,,J 00,RE-3101B AGITATOR POSITION INDICATOR,ON,
1/29/2025 23:57:30.900,3200,TI_3226,ROCPOS,,J 00,DR-3201 MIDDLE TEMPERATURE,,
1/29/2025 23:57:22.725,3700,LI_3744,PVHH,OK,H 00,INTERMEDIATE TANK LEVEL 1,3.21409,m
1/29/2025 23:56:54.600,3200,TI_3226,ROCPOS,OK,J 00,DR-3201 MIDDLE TEMPERATURE,,
1/29/2025 23:56:50.600,3200,TI_3226,ROCPOS,,J 00,DR-3201 MIDDLE TEMPERATURE,,
1/29/2025 23:56:42.000,3200,TI_3226,ROCPOS,OK,J 00,DR-3201 MIDDLE TEMPERATURE,,
1/29/2025 23:56:38.200,3200,TI_3226,ROCPOS,,J 00,DR-3201 MIDDLE TEMPERATURE,,
1/29/2025 23:56:31.900,3100,ZL_3184B,OFFNRM,OK,J 00,RE-3101B AGITATOR POSITION INDICATOR,OFF,
1/29/2025 23:56:30.400,3100,ZL_3184B,OFFNRM,,J 00,RE-3101B AGITATOR POSITION INDICATOR,ON,
1/29/2025 23:56:30.600,3200,TI_3226,ROCPOS,OK,J 00,DR-3201 MIDDLE TEMPERATURE,,
1/29/2025 23:56:17.100,3300,FI_3302B,ENABLE,,J 00,CO-3302B SABL WATER,,
1/29/2025 23:56:17.600,3300,TIC_3301B,ENABLE,,J 00,CO-3302-4B OUTLET TEMPERATURE CONTROL,,
1/29/2025 23:56:07.459,ESV01,File Replication,REPLICATION,,J 00,Filerep #1 replicating.,,
1/29/2025 23:56:02.700,3200,TI_3226,ROCPOS,,J 00,DR-3201 MIDDLE TEMPERATURE,,
1/29/2025 23:55:57.000,3300,PI_3313B,ENABLE,,J 00,MECH. SEAL RESERVOIR PRESSURE,,
1/29/2025 23:55:54.900,3200,TI_3226,ROCPOS,OK,J 00,DR-3201 MIDDLE TEMPERATURE,,
1/29/2025 23:55:51.400,3100,ZL_3184B,OFFNRM,OK,J 00,RE-3101B AGITATOR POSITION INDICATOR,OFF,
1/29/2025 23:55:50.500,3100,ZL_3184B,OFFNRM,,J 00,RE-3101B AGITATOR POSITION INDICATOR,ON,
1/29/2025 23:55:46.800,3200,TI_3226,ROCPOS,,J 00,DR-3201 MIDDLE TEMPERATURE,,
1/29/2025 23:55:40.200,3300,COM_B_STA_CM,INFORMATION MESSAGE,,,COMPRESSION-B FOR VE-3115 LINE START,,
1/29/2025 23:55:09.800,3100,SLU_DIS_PUM_AMP_MON_CM,INFORMATION MESSAGE,,,DELAY OF PUMP UP OF PU-3106,,
1/29/2025 23:55:07.600,3100,ZL_3184B,OFFNRM,OK,J 00,RE-3101B AGITATOR POSITION INDICATOR,OFF,
1/29/2025 23:55:06.300,3100,ZL_3184B,OFFNRM,,J 00,RE-3101B AGITATOR POSITION INDICATOR,ON,
1/29/2025 23:54:50.700,3200,TI_3226,ROCPOS,OK,J 00,DR-3201 MIDDLE TEMPERATURE,,
1/29/2025 23:54:50.500,3100,FI_3113,DISABL,,J 00,DPW TO RE-3101A,B,,
1/29/2025 23:54:46.800,3200,TI_3226,ROCPOS,,J 00,DR-3201 MIDDLE TEMPERATURE,,
1/29/2025 23:54:40.200,3100,ZL_3184A,OFFNRM,OK,J 00,RE-3101A AGITATOR POSITION INDICATOR,OFF,
1/29/2025 23:54:34.200,3100,ZL_3184A,OFFNRM,,J 00,RE-3101A AGITATOR POSITION INDICATOR,ON,
1/29/2025 23:54:26.900,3100,ZL_3184B,OFFNRM,OK,J 00,RE-3101B AGITATOR POSITION INDICATOR,OFF,
1/29/2025 23:54:26.700,3200,TI_3226,ROCPOS,OK,J 00,DR-3201 MIDDLE TEMPERATURE,,
1/29/2025 23:54:25.600,3100,ZL_3184B,OFFNRM,,J 00,RE-3101B AGITATOR POSITION INDICATOR,ON,
1/29/2025 23:54:23.700,3100,RE_A_WAS_FLO_RAT_MON_CM,INFORMATION MESSAGE,,,RE-A ERROR OF WASHING FLOW RATE,,
1/29/2025 23:54:23.800,3100,FI_3113,PVLOW,OK,J 00,DPW TO RE-3101A,B,286.76,m3/h
1/29/2025 23:54:22.400,3200,TI_3226,ROCPOS,,J 00,DR-3201 MIDDLE TEMPERATURE,,
1/29/2025 23:54:13.200,3100,RE_A_BLO_CM,INFORMATION MESSAGE,,,RE-A REACTOR 2ND WASHING START,,
1/29/2025 23:53:57.400,3100,FIC_3131A,PVLOW,OK,L 00,DW TO HE-3105A,0.498841,t/h
1/29/2025 23:53:46.074,3100,TI_311003A,PVHH,,J 00,1# fan defrosting temperature detection,-8.97911,°C
1/29/2025 23:53:45.400,3100,VE_3116_REC_CM,INFORMATION MESSAGE,,,VE-3116 RECOVERY START,,
1/29/2025 23:53:41.500,3100,ZL_3184B,OFFNRM,OK,J 00,RE-3101B AGITATOR POSITION INDICATOR,OFF,
1/29/2025 23:53:40.400,3100,ZL_3184B,OFFNRM,,J 00,RE-3101B AGITATOR POSITION INDICATOR,ON,
1/29/2025 23:53:27.193,3300,PI_3306,ALARM,ACK PNT,,VE-3302 PRESSURE,,
1/29/2025 23:53:27.193,3300,PI_3306,PVLOW,ACK,,VE-3302 PRESSURE,,
1/29/2025 23:53:26.900,3200,TI_3226,ROCPOS,OK,J 00,DR-3201 MIDDLE TEMPERATURE,,
1/29/2025 23:53:24.600,3300,TI_3309B,DISABL,,J 00,CO-3301-4B OUTLET,,
1/29/2025 23:53:24.200,3300,PI_3313B,DISABL,,J 00,MECH. SEAL RESERVOIR PRESSURE,,
1/29/2025 23:53:24.500,3300,FI_3302B,DISABL,,J 00,CO-3302B SABL WATER,,
1/29/2025 23:53:24.000,3300,FI_3301B,DISABL,,J 00,CO-3301B SEAL WATER,,
1/29/2025 23:53:24.600,3300,TIC_3301B,DISABL,,J 00,CO-3302-4B OUTLET TEMPERATURE CONTROL,,
1/29/2025 23:53:22.400,3200,TI_3226,ROCPOS,,J 00,DR-3201 MIDDLE TEMPERATURE,,
1/29/2025 23:53:20.800,3700,LIC_3701,PVHIHI,,H 00,SUMP  BASIN LEVEL,94.0331,%
1/29/2025 23:53:11.700,3300,COM_B_STO_CM,INFORMATION MESSAGE,,,COMPRESSION-B STOP,,
1/29/2025 23:53:02.200,3200,TI_3226,ROCPOS,OK,J 00,DR-3201 MIDDLE TEMPERATURE,,
1/29/2025 23:52:59.300,3300,PI_3306,PVLOW,,L 00,VE-3302 PRESSURE,0.39998,MPa
1/29/2025 23:52:57.400,3100,ZL_3184B,OFFNRM,OK,J 00,RE-3101B AGITATOR POSITION INDICATOR,OFF,
1/29/2025 23:52:56.700,3100,ZL_3184B,OFFNRM,,J 00,RE-3101B AGITATOR POSITION INDICATOR,ON,
1/29/2025 23:52:50.300,3200,TI_3226,ROCPOS,,J 00,DR-3201 MIDDLE TEMPERATURE,,
1/29/2025 23:52:42.500,3200,TI_3226,ROCPOS,OK,J 00,DR-3201 MIDDLE TEMPERATURE,,
1/29/2025 23:52:42.009,3700,PI_3751,PVHI,,L 00,FINAL OUTLET WATER PRESSURE,0.902505,Mpa
1/29/2025 23:52:20.211,3700,PI_37203,PVHI,OK,L 00,DEAERATOR PRESSURE,7.80395,KPa
1/29/2025 23:52:14.400,3100,ZL_3184B,OFFNRM,OK,J 00,RE-3101B AGITATOR POSITION INDICATOR,OFF,
1/29/2025 23:52:13.800,3100,ZL_3184B,OFFNRM,,J 00,RE-3101B AGITATOR POSITION INDICATOR,ON,
1/29/2025 23:52:09.746,3000,XV_3008,CHANGE,,,devctla.gop,S0,
1/29/2025 23:51:40.326,3100,LI_3106,ALARM,ACK PNT,,VE-3115 LEVEL,,
1/29/2025 23:51:40.326,3100,LI_3106,PVHIGH,ACK,,VE-3115 LEVEL,,
1/29/2025 23:51:34.300,3200,TI_3226,ROCPOS,,J 00,DR-3201 MIDDLE TEMPERATURE,,
1/29/2025 23:51:31.700,3100,ZL_3184B,OFFNRM,OK,J 00,RE-3101B AGITATOR POSITION INDICATOR,OFF,
1/29/2025 23:51:30.300,3100,ZL_3184B,OFFNRM,,J 00,RE-3101B AGITATOR POSITION INDICATOR,ON,
1/29/2025 23:51:07.066,ESV01,File Replication,REPLICATION,,J 00,Filerep #1 replicating.,,
1/29/2025 23:51:05.500,3100,LI_3106,PVHIGH,OK,L 00,VE-3115 LEVEL,76.2712,%
1/29/2025 23:50:59.800,3100,LI_3106,PVHIGH,,L 00,VE-3115 LEVEL,100.861,%
1/29/2025 23:50:28.000,3100,ZL_3184B,OFFNRM,OK,J 00,RE-3101B AGITATOR POSITION INDICATOR,OFF,
1/29/2025 23:50:27.700,3100,ZL_3184B,OFFNRM,,J 00,RE-3101B AGITATOR POSITION INDICATOR,ON,
1/29/2025 23:49:31.200,3100,ZL_3184B,OFFNRM,OK,J 00,RE-3101B AGITATOR POSITION INDICATOR,OFF,
1/29/2025 23:49:30.900,3100,ZL_3184B,OFFNRM,,J 00,RE-3101B AGITATOR POSITION INDICATOR,ON,
1/29/2025 23:49:28.619,3700,PI_37203,PVHH,OK,H 00,DEAERATOR PRESSURE,12.1948,KPa
1/29/2025 23:49:14.000,3200,TI_3226,ROCPOS,OK,J 00,DR-3201 MIDDLE TEMPERATURE,,
1/29/2025 23:49:06.200,3200,TI_3226,ROCPOS,,J 00,DR-3201 MIDDLE TEMPERATURE,,
1/29/2025 23:49:02.714,3700,PI_37203,PVHI,,L 00,DEAERATOR PRESSURE,18.8761,KPa
1/29/2025 23:48:55.825,3700,PI_37203,PVHH,,H 00,DEAERATOR PRESSURE,18.8309,KPa
1/29/2025 23:48:48.900,3100,ZL_3184B,OFFNRM,OK,J 00,RE-3101B AGITATOR POSITION INDICATOR,OFF,
1/29/2025 23:48:47.400,3100,ZL_3184B,OFFNRM,,J 00,RE-3101B AGITATOR POSITION INDICATOR,ON,
1/29/2025 23:48:38.800,3200,TI_3226,ROCPOS,OK,J 00,DR-3201 MIDDLE TEMPERATURE,,
1/29/2025 23:48:30.900,3200,TI_3226,ROCPOS,,J 00,DR-3201 MIDDLE TEMPERATURE,,
1/29/2025 23:48:22.200,3200,TI_3226,ROCPOS,OK,J 00,DR-3201 MIDDLE TEMPERATURE,,
1/29/2025 23:48:14.300,3200,TI_3226,ROCPOS,,J 00,DR-3201 MIDDLE TEMPERATURE,,
1/29/2025 23:48:03.300,3300,LIC_3307B,PVHIGH,OK,L 00,CO-3302-2B LEVEL,63.9985,%
1/29/2025 23:48:01.100,3100,ZL_3184B,OFFNRM,OK,J 00,RE-3101B AGITATOR POSITION INDICATOR,OFF,
1/29/2025 23:47:59.000,3100,ZL_3184B,OFFNRM,,J 00,RE-3101B AGITATOR POSITION INDICATOR,ON,
1/29/2025 23:47:58.200,3200,TI_3226,ROCPOS,OK,J 00,DR-3201 MIDDLE TEMPERATURE,,
1/29/2025 23:47:50.500,3200,TI_3226,ROCPOS,,J 00,DR-3201 MIDDLE TEMPERATURE,,
1/29/2025 23:47:42.900,3200,TI_3226,ROCPOS,OK,J 00,DR-3201 MIDDLE TEMPERATURE,,
1/29/2025 23:47:26.300,3200,TI_3226,ROCPOS,,J 00,DR-3201 MIDDLE TEMPERATURE,,
1/29/2025 23:47:13.700,3100,ZL_3184B,OFFNRM,OK,J 00,RE-3101B AGITATOR POSITION INDICATOR,OFF,
1/29/2025 23:47:12.600,3100,ZL_3184B,OFFNRM,,J 00,RE-3101B AGITATOR POSITION INDICATOR,ON,
1/29/2025 23:46:24.500,3100,ZL_3184B,OFFNRM,OK,J 00,RE-3101B AGITATOR POSITION INDICATOR,OFF,
1/29/2025 23:46:23.300,3100,ZL_3184B,OFFNRM,,J 00,RE-3101B AGITATOR POSITION INDICATOR,ON,
1/29/2025 23:46:07.671,ESV01,File Replication,REPLICATION,,J 00,Filerep #1 replicating.,,
1/29/2025 23:45:58.000,3200,TI_3226,ROCPOS,OK,J 00,DR-3201 MIDDLE TEMPERATURE,,
1/29/2025 23:45:42.000,3200,TI_3226,ROCPOS,,J 00,DR-3201 MIDDLE TEMPERATURE,,
1/29/2025 23:45:34.400,3200,AI_3203,PVHIHI,,H 00,DR-3201 1ST PART MOISTURE ANALYZE,0.474144,%W
1/29/2025 23:45:30.200,3200,TI_3226,ROCPOS,OK,J 00,DR-3201 MIDDLE TEMPERATURE,,
1/29/2025 23:45:29.842,3100,TI_311003B,PVHH,OK,J 00,1# fan defrosting temperature detection,-12.0083,°C
1/29/2025 23:45:26.600,3200,TI_3226,ROCPOS,,J 00,DR-3201 MIDDLE TEMPERATURE,,
1/29/2025 23:45:18.400,3200,TI_3226,ROCPOS,OK,J 00,DR-3201 MIDDLE TEMPERATURE,,
1/29/2025 23:45:14.900,3200,TI_3226,ROCPOS,,J 00,DR-3201 MIDDLE TEMPERATURE,,
1/29/2025 23:44:59.000,3100,ZL_3184B,OFFNRM,OK,J 00,RE-3101B AGITATOR POSITION INDICATOR,OFF,
1/29/2025 23:44:58.600,3100,ZL_3184B,OFFNRM,,J 00,RE-3101B AGITATOR POSITION INDICATOR,ON,
1/29/2025 23:44:30.100,3200,TI_3226,ROCPOS,OK,J 00,DR-3201 MIDDLE TEMPERATURE,,
1/29/2025 23:44:11.300,3100,ZL_3184B,OFFNRM,OK,J 00,RE-3101B AGITATOR POSITION INDICATOR,OFF,
1/29/2025 23:44:10.400,3100,ZL_3184B,OFFNRM,,J 00,RE-3101B AGITATOR POSITION INDICATOR,ON,
1/29/2025 23:44:10.400,3200,TI_3226,ROCPOS,,J 00,DR-3201 MIDDLE TEMPERATURE,,
1/29/2025 23:44:02.400,3200,TI_3226,ROCPOS,OK,J 00,DR-3201 MIDDLE TEMPERATURE,,
1/29/2025 23:43:52.716,3300,LIC_3320,PVLOLO,ACK,,VE-3308 LEVEL,,
1/29/2025 23:43:51.321,3100,FI_3106,PVLOW,ACK,,DW TO VE-3112,,
1/29/2025 23:43:44.496,3300,COM_B_STA,STEPTO,ACK,,S6_1 CHECK COMP B NOT START,,
1/29/2025 23:43:42.500,3200,TI_3226,ROCPOS,,J 00,DR-3201 MIDDLE TEMPERATURE,,
1/29/2025 23:43:34.800,3200,TI_3226,ROCPOS,OK,J 00,DR-3201 MIDDLE TEMPERATURE,,
1/29/2025 23:43:33.800,3100,ZL_3184B,OFFNRM,OK,J 00,RE-3101B AGITATOR POSITION INDICATOR,OFF,
1/29/2025 23:43:32.000,3100,ZL_3184B,OFFNRM,,J 00,RE-3101B AGITATOR POSITION INDICATOR,ON,
1/29/2025 23:43:30.700,3100,ZL_3184A,OFFNRM,OK,J 00,RE-3101A AGITATOR POSITION INDICATOR,OFF,
1/29/2025 23:43:23.500,3100,ZL_3184A,OFFNRM,,J 00,RE-3101A AGITATOR POSITION INDICATOR,ON,
1/29/2025 23:43:22.200,3200,TI_3226,ROCPOS,,J 00,DR-3201 MIDDLE TEMPERATURE,,
1/29/2025 23:43:14.400,3200,TI_3226,ROCPOS,OK,J 00,DR-3201 MIDDLE TEMPERATURE,,
1/29/2025 23:43:10.900,3200,TI_3226,ROCPOS,,J 00,DR-3201 MIDDLE TEMPERATURE,,
1/29/2025 23:43:02.800,3200,TI_3226,ROCPOS,OK,J 00,DR-3201 MIDDLE TEMPERATURE,,
1/29/2025 23:42:58.000,3200,TI_3226,ROCPOS,,J 00,DR-3201 MIDDLE TEMPERATURE,,
1/29/2025 23:42:51.400,3100,ZL_3184B,OFFNRM,OK,J 00,RE-3101B AGITATOR POSITION INDICATOR,OFF,
