Date/Time of Report: 3/18/2025 11:53:57,,,,,,,,
Requester: .\experionadmin,,,,,,,,
Filter Applied: Event Time: 2/20/2025,,,,,,,,
Sort Criteria: Event Time descending,,,,,,,,
Server: ESV01A,,,,,,,,
"Tip: to see the full time in Excel, use a custom cell format:  d/mm/yyyy h:mm:ss.000",,,,,,,,
,,,,,,,,
,,,,,,,,
Event Time,Location Tag,Source,Condition,Action,Priority,Description,Value,Units
2/20/2025 23:59:52.400,3100,ZL_3184A,OFFNRM,OK,J 00,RE-3101A AGITATOR POSITION INDICATOR,OFF,
2/20/2025 23:59:51.900,3100,ZL_3184A,OFFNRM,,J 00,RE-3101A AGITATOR POSITION INDICATOR,ON,
2/20/2025 23:59:50.600,3100,RE_B_CAT_CHA_CM,INFORMATION MESSAGE,,,RE-B CATALYST CHARGE TO REACTOR START,,
2/20/2025 23:59:49.600,3100,RE_B_WAT_CHA_CM,INFORMATION MESSAGE,,,RE-B WATER CHARGE (CLOSE) COMPLETION,,
2/20/2025 23:59:46.200,3200,TI_3226,ROCPOS,OK,J 00,DR-3201 MIDDLE TEMPERATURE,,
2/20/2025 23:59:43.234,3100,P_FL,CHANGE,,,SK2B.PVFL,ON,
2/20/2025 23:59:38.400,3100,RE_B_WAT_CHA_CM,INFORMATION MESSAGE,,,RE-B CHECK ABNORMAL SA CHARGE,,
2/20/2025 23:59:31.600,3100,RE_B_CAT_CHA_CM,INFORMATION MESSAGE,,,RE-B CATA CHARGE TO MEASURING TANK COMPLETION,,
2/20/2025 23:59:26.100,3200,TI_3226,ROCPOS,,J 00,DR-3201 MIDDLE TEMPERATURE,,
2/20/2025 23:59:26.678,3100,P_FL,CHANGE,,,SK1B.PVFL,ON,
2/20/2025 23:59:18.200,3100,RE_B_CAT_CHA_CM,INFORMATION MESSAGE,,,RE-B CATALYST CHARGE TO MEASURING TANK COMPLETION  PLEASE PUSH CONFIRMATION SOFT KEY,,
2/20/2025 23:59:18.100,3200,TI_3226,ROCPOS,OK,J 00,DR-3201 MIDDLE TEMPERATURE,,
2/20/2025 23:59:14.615,3100,XV_3125,CHANGE,,,devctla.gop,S0,
2/20/2025 23:59:12.500,3100,RE_B_WAT_CHA_CM,INFORMATION MESSAGE,,,RE-B FICQ-3004 COUNT OUT,,
2/20/2025 23:59:10.100,3200,TI_3226,ROCPOS,,J 00,DR-3201 MIDDLE TEMPERATURE,,
2/20/2025 23:59:09.900,3000,FIC_3004,PVLOW,,L 00,DW/HDW TO RE-3101A,B,168.761,t/h
2/20/2025 23:59:05.200,3100,ZL_3184A,OFFNRM,OK,J 00,RE-3101A AGITATOR POSITION INDICATOR,OFF,
2/20/2025 23:59:04.900,3100,ZL_3184A,OFFNRM,,J 00,RE-3101A AGITATOR POSITION INDICATOR,ON,
2/20/2025 23:59:02.400,3200,TI_3226,ROCPOS,OK,J 00,DR-3201 MIDDLE TEMPERATURE,,
2/20/2025 23:58:54.700,3200,TI_3226,ROCPOS,,J 00,DR-3201 MIDDLE TEMPERATURE,,
2/20/2025 23:58:16.600,3100,ZL_3184A,OFFNRM,OK,J 00,RE-3101A AGITATOR POSITION INDICATOR,OFF,
