Date/Time of Report: 3/19/2025 10:44:29,,,,,,,,
Requester: .\experionadmin,,,,,,,,
Filter Applied: Event Time: 3/14/2025,,,,,,,,
Sort Criteria: Event Time descending,,,,,,,,
Server: ESV01A,,,,,,,,
"Tip: to see the full time in Excel, use a custom cell format:  d/mm/yyyy h:mm:ss.000",,,,,,,,
,,,,,,,,
,,,,,,,,
Event Time,Location Tag,Source,Condition,Action,Priority,Description,Value,Units
3/14/2025 23:59:58.000,3100,ZL_3184B,OFFNRM,OK,J 00,RE-3101B AGITATOR POSITION INDICATOR,OFF,
3/14/2025 23:59:57.400,3100,ZL_3184B,OFFNRM,,J 00,RE-3101B AGITATOR POSITION INDICATOR,ON,
3/14/2025 23:59:41.400,3200,TI_3226,ROCPOS,OK,J 00,DR-3201 MIDDLE TEMPERATURE,,
3/14/2025 23:59:37.700,3200,TI_3226,ROCPOS,,J 00,DR-3201 MIDDLE TEMPERATURE,,
3/14/2025 23:59:10.000,3100,ZL_3184B,OFFNRM,OK,J 00,RE-3101B AGITATOR POSITION INDICATOR,OFF,
3/14/2025 23:59:08.900,3100,ZL_3184B,OFFNRM,,J 00,RE-3101B AGITATOR POSITION INDICATOR,ON,
3/14/2025 23:59:05.900,3200,TI_3226,ROCPOS,OK,J 00,DR-3201 MIDDLE TEMPERATURE,,
3/14/2025 23:59:01.300,3700,PI_3777,PVLOW,OK,L 00,CO-3762 2nd DISCHARGE PRESSURE,1.75345,MPa
3/14/2025 23:58:57.800,3200,TI_3226,ROCPOS,,J 00,DR-3201 MIDDLE TEMPERATURE,,
3/14/2025 23:58:56.897,3700,PI_3777,ALARM,ACK PNT,,CO-3762 2nd DISCHARGE PRESSURE,,
3/14/2025 23:58:56.897,3700,PI_3777,PVLOW,ACK,,CO-3762 2nd DISCHARGE PRESSURE,,
3/14/2025 23:58:54.594,3700,PI_3777,CHANGE,,,daca.pvsource,AUTO,
3/14/2025 23:58:52.100,3700,N2_COM_STA,FAIL,OK,L 00,,NITROGEN COMPRESSOR   (CO-3762)  = START,,
3/14/2025 23:58:51.400,3700,PI_3777,PVLOW,,L 00,CO-3762 2nd DISCHARGE PRESSURE,1.69,MPa
3/14/2025 23:58:51.894,3700,PI_3777,CHANGE,,,daca.pv,1.69,MPa
3/14/2025 23:58:46.660,3700,PI_3777,CHANGE,,,daca.pvsource,MAN,
3/14/2025 23:58:25.800,3200,TI_3226,ROCPOS,OK,J 00,DR-3201 MIDDLE TEMPERATURE,,
3/14/2025 23:58:23.228,3760,PI_3767,ALARM,ACK PNT,,VE_3767 PRESSURE,,
3/14/2025 23:58:23.228,3760,PI_3767,PVLOW,ACK,,VE_3767 PRESSURE,,
3/14/2025 23:58:17.400,3200,TI_3226,ROCPOS,,J 00,DR-3201 MIDDLE TEMPERATURE,,
3/14/2025 23:58:15.900,3100,ZL_3184B,OFFNRM,OK,J 00,RE-3101B AGITATOR POSITION INDICATOR,OFF,
3/14/2025 23:58:14.700,3100,ZL_3184B,OFFNRM,,J 00,RE-3101B AGITATOR POSITION INDICATOR,ON,
3/14/2025 23:57:47.500,3760,PI_3767,PVLOW,,L 00,VE_3767 PRESSURE,1.78455,Mpa
3/14/2025 23:57:41.048,ESV01,File Replication,REPLICATION,,J 00,Filerep #1 replicating.,,
3/14/2025 23:57:35.900,3100,ZL_3184B,OFFNRM,OK,J 00,RE-3101B AGITATOR POSITION INDICATOR,OFF,
3/14/2025 23:57:34.400,3100,ZL_3184B,OFFNRM,,J 00,RE-3101B AGITATOR POSITION INDICATOR,ON,
3/14/2025 23:57:27.470,3700,PI_37203,PVHI,OK,L 00,DEAERATOR PRESSURE,6.74471,KPa
3/14/2025 23:57:24.489,3700,PI_37203,PVHH,OK,H 00,DEAERATOR PRESSURE,12.9281,KPa
3/14/2025 23:57:23.250,3700,PI_3776,ALARM,ACK PNT,,CO-3762 1st DISCHARGE PRESSURE,,
3/14/2025 23:57:23.250,3700,PI_3776,PVHIGH,ACK,,CO-3762 1st DISCHARGE PRESSURE,,
3/14/2025 23:57:13.400,3200,TI_3226,ROCPOS,OK,J 00,DR-3201 MIDDLE TEMPERATURE,,
3/14/2025 23:57:09.300,3200,TI_3226,ROCPOS,,J 00,DR-3201 MIDDLE TEMPERATURE,,
3/14/2025 23:57:01.500,3700,PI_3776,PVHIGH,,L 00,CO-3762 1st DISCHARGE PRESSURE,0.386113,MPa
