Date/Time of Report: 3/19/2025 10:42:34,,,,,,,,
Requester: .\experionadmin,,,,,,,,
Filter Applied: Event Time: 3/10/2025,,,,,,,,
Sort Criteria: Event Time descending,,,,,,,,
Server: ESV01A,,,,,,,,
"Tip: to see the full time in Excel, use a custom cell format:  d/mm/yyyy h:mm:ss.000",,,,,,,,
,,,,,,,,
,,,,,,,,
Event Time,Location Tag,Source,Condition,Action,Priority,Description,Value,Units
3/10/2025 23:59:56.100,3200,TI_3226,ROCPOS,,J 00,DR-3201 MIDDLE TEMPERATURE,,
3/10/2025 23:59:54.821,3200,IIC_3201A,ALARM,ACK PNT,,CE-3201A CURRENT CONTROL,,
3/10/2025 23:59:54.821,3200,IIC_3201A,PVLOW,ACK,,CE-3201A CURRENT,,
3/10/2025 23:59:51.700,3200,IIC_3201A,PVLOW,,L 00,CE-3201A CURRENT,109,A
3/10/2025 23:59:48.100,3200,TI_3226,ROCPOS,OK,J 00,DR-3201 MIDDLE TEMPERATURE,,
3/10/2025 23:59:44.800,3200,TI_3226,ROCPOS,,J 00,DR-3201 MIDDLE TEMPERATURE,,
3/10/2025 23:59:37.600,3100,ZL_3184A,OFFNRM,OK,J 00,RE-3101A AGITATOR POSITION INDICATOR,OFF,
3/10/2025 23:59:36.600,3100,ZL_3184A,OFFNRM,,J 00,RE-3101A AGITATOR POSITION INDICATOR,ON,
3/10/2025 23:59:36.100,3200,TI_3226,ROCPOS,OK,J 00,DR-3201 MIDDLE TEMPERATURE,,
3/10/2025 23:59:27.990,3200,IIC_3201B,ALARM,ACK PNT,,CE-3201B CURRENT CONTROL,,
3/10/2025 23:59:27.990,3200,IIC_3201B,PVLOW,ACK,,CE-3201B CURRENT,,
3/10/2025 23:59:25.700,3200,IIC_3201B,PVLOW,,L 00,CE-3201B CURRENT,109,A
3/10/2025 23:59:14.800,3300,DEC_WAT_LEV_MON_CM,INFORMATION MESSAGE,,,DECANTER WATER DISCHARGE CONDITION ABNORMAL PLEASE CHECK, THEN OPEN XV-3309 MESSAGE,,
3/10/2025 23:59:00.400,3000,AIC_3747,PVHIGH,,L 00,WASTEWATER PH,11.6373,pH
3/10/2025 23:58:57.300,3100,ZL_3184A,OFFNRM,OK,J 00,RE-3101A AGITATOR POSITION INDICATOR,OFF,
3/10/2025 23:58:56.900,3100,ZL_3184A,OFFNRM,,J 00,RE-3101A AGITATOR POSITION INDICATOR,ON,
3/10/2025 23:58:56.920,3200,IIC_3201B,CHANGE,,,PIDA.OP,0,%
3/10/2025 23:58:55.058,3700,PI_37203,PVHH,OK,H 00,DEAERATOR PRESSURE,11.9504,KPa
3/10/2025 23:58:54.132,3200,IIC_3201B,CHANGE,,,pida.mode,MAN,
3/10/2025 23:58:52.544,3200,IIC_3201A,CHANGE,,,PIDA.OP,0,%
3/10/2025 23:58:50.222,3200,IIC_3201A,CHANGE,,,pida.mode,MAN,
3/10/2025 23:58:48.500,3300,LI_3308,PVHIGH,OK,L 00,VE-3301 INTERFACE LEVEL,48.8483,%
3/10/2025 23:58:48.300,3200,TI_3226,ROCPOS,,J 00,DR-3201 MIDDLE TEMPERATURE,,
3/10/2025 23:58:43.397,3300,DEC_WAT_LEV_MON_CM,MESSAGE,ACK,,DECANTER WATER DISCHARGE CONDITION ABNORMAL PLEASE CHECK, THEN OPEN XV-3309 MESSAGE,,
3/10/2025 23:58:40.600,3200,TI_3226,ROCPOS,OK,J 00,DR-3201 MIDDLE TEMPERATURE,,
3/10/2025 23:58:37.168,3700,PI_37203,PVHI,,L 00,DEAERATOR PRESSURE,18.0161,KPa
3/10/2025 23:58:32.000,3200,TI_3226,ROCPOS,,J 00,DR-3201 MIDDLE TEMPERATURE,,
3/10/2025 23:58:24.200,3200,TI_3226,ROCPOS,OK,J 00,DR-3201 MIDDLE TEMPERATURE,,
3/10/2025 23:58:20.900,3200,TI_3226,ROCPOS,,J 00,DR-3201 MIDDLE TEMPERATURE,,
3/10/2025 23:58:11.700,3100,ZL_3184A,OFFNRM,OK,J 00,RE-3101A AGITATOR POSITION INDICATOR,OFF,
3/10/2025 23:58:10.500,3100,ZL_3184A,OFFNRM,,J 00,RE-3101A AGITATOR POSITION INDICATOR,ON,
3/10/2025 23:58:10.337,3700,PI_37203,PVHH,,H 00,DEAERATOR PRESSURE,19.9444,KPa
3/10/2025 23:57:52.500,3200,TI_3226,ROCPOS,OK,J 00,DR-3201 MIDDLE TEMPERATURE,,
3/10/2025 23:57:48.800,3200,TI_3226,ROCPOS,,J 00,DR-3201 MIDDLE TEMPERATURE,,
3/10/2025 23:57:42.058,3300,XV_3309,CHANGE,,,devctla.gop,S1,
3/10/2025 23:57:40.967,3300,XV_3309,CHANGE,,,devctla.modeattr,OPERATOR,
3/10/2025 23:57:40.400,3200,TI_3226,ROCPOS,OK,J 00,DR-3201 MIDDLE TEMPERATURE,,
3/10/2025 23:57:36.100,3200,TI_3226,ROCPOS,,J 00,DR-3201 MIDDLE TEMPERATURE,,
3/10/2025 23:57:23.700,3100,ZL_3184A,OFFNRM,OK,J 00,RE-3101A AGITATOR POSITION INDICATOR,OFF,
3/10/2025 23:57:21.800,3100,ZL_3184A,OFFNRM,,J 00,RE-3101A AGITATOR POSITION INDICATOR,ON,
3/10/2025 23:57:20.700,3200,TI_3226,ROCPOS,OK,J 00,DR-3201 MIDDLE TEMPERATURE,,
3/10/2025 23:57:04.900,3200,TI_3226,ROCPOS,,J 00,DR-3201 MIDDLE TEMPERATURE,,
3/10/2025 23:57:00.898,3700,AV_3741,CHANGE,,,AUTOMANA.OP,0,%
3/10/2025 23:56:56.700,3200,TI_3226,ROCPOS,OK,J 00,DR-3201 MIDDLE TEMPERATURE,,
3/10/2025 23:56:52.300,3200,TI_3226,ROCPOS,,J 00,DR-3201 MIDDLE TEMPERATURE,,
3/10/2025 23:56:46.660,3100,TI_311003B,PVHI,OK,J 00,1# fan defrosting temperature detection,-14.0519,°C
3/10/2025 23:56:40.800,3100,ZL_3184A,OFFNRM,OK,J 00,RE-3101A AGITATOR POSITION INDICATOR,OFF,
3/10/2025 23:56:39.400,3100,ZL_3184A,OFFNRM,,J 00,RE-3101A AGITATOR POSITION INDICATOR,ON,
3/10/2025 23:56:36.800,3200,TI_3226,ROCPOS,OK,J 00,DR-3201 MIDDLE TEMPERATURE,,
3/10/2025 23:56:28.600,3300,DEC_WAT_LEV_MON_CM,INFORMATION MESSAGE,,,DECANTER WATER DISCHARGE CONDITION ABNORMAL PLEASE CHECK, THEN OPEN XV-3309 MESSAGE,,
3/10/2025 23:56:28.500,3200,TI_3226,ROCPOS,,J 00,DR-3201 MIDDLE TEMPERATURE,,
3/10/2025 23:56:05.967,3700,AV_3741,CHANGE,,,AUTOMANA.OP,100,%
3/10/2025 23:55:57.500,3100,ZL_3184A,OFFNRM,OK,J 00,RE-3101A AGITATOR POSITION INDICATOR,OFF,
3/10/2025 23:55:56.400,3100,ZL_3184A,OFFNRM,,J 00,RE-3101A AGITATOR POSITION INDICATOR,ON,
3/10/2025 23:55:49.419,ESV01,File Replication,REPLICATION,,J 00,Filerep #1 replicating.,,
3/10/2025 23:55:44.200,3200,TI_3226,ROCPOS,OK,J 00,DR-3201 MIDDLE TEMPERATURE,,
3/10/2025 23:55:38.752,3100,TI_311003B,PVHH,OK,J 00,1# fan defrosting temperature detection,-12.0445,°C
3/10/2025 23:55:36.500,3200,TI_3226,ROCPOS,,J 00,DR-3201 MIDDLE TEMPERATURE,,
3/10/2025 23:55:28.000,3200,TI_3226,ROCPOS,OK,J 00,DR-3201 MIDDLE TEMPERATURE,,
3/10/2025 23:55:20.500,3200,TI_3226,ROCPOS,,J 00,DR-3201 MIDDLE TEMPERATURE,,
3/10/2025 23:55:13.300,3100,ZL_3184A,OFFNRM,OK,J 00,RE-3101A AGITATOR POSITION INDICATOR,OFF,
3/10/2025 23:55:12.500,3100,ZL_3184A,OFFNRM,,J 00,RE-3101A AGITATOR POSITION INDICATOR,ON,
3/10/2025 23:55:08.200,3200,TI_3226,ROCPOS,OK,J 00,DR-3201 MIDDLE TEMPERATURE,,
3/10/2025 23:55:05.346,3300,LI_3308,ALARM,ACK PNT,,VE-3301 INTERFACE LEVEL,,
3/10/2025 23:55:05.346,3300,LI_3308,PVHIGH,ACK,,VE-3301 INTERFACE LEVEL,,
3/10/2025 23:55:04.909,3700,PI_37201,ALARM,ACK PNT,,STEAM PRESSURE,,
3/10/2025 23:55:04.909,3700,PI_37201,PVHI,ACK,,STEAM PRESSURE,,
3/10/2025 23:55:04.909,3700,PI_37203,ALARM,ACK PNT,,DEAERATOR PRESSURE,,
3/10/2025 23:55:04.909,3700,PI_37203,PVHH,ACK,,DEAERATOR PRESSURE,,
3/10/2025 23:55:04.909,3700,PI_37203,PVHI,ACK,,DEAERATOR PRESSURE,,
3/10/2025 23:55:01.900,3300,LI_3308,PVHIGH,,L 00,VE-3301 INTERFACE LEVEL,50.1281,%
3/10/2025 23:55:00.900,3200,TI_3226,ROCPOS,,J 00,DR-3201 MIDDLE TEMPERATURE,,
3/10/2025 23:54:55.100,3300,DEC_WAT_LEV_MON_CM,INFORMATION MESSAGE,,,DECANTER WATER DISCHARGE START,,
3/10/2025 23:54:52.200,3200,TI_3226,ROCPOS,OK,J 00,DR-3201 MIDDLE TEMPERATURE,,
3/10/2025 23:54:51.117,3200,IIC_3201B,CHANGE,,,PIDA.SP,110,A
3/10/2025 23:54:48.900,3200,TI_3226,ROCPOS,,J 00,DR-3201 MIDDLE TEMPERATURE,,
3/10/2025 23:54:47.007,3200,IIC_3201A,CHANGE,,,PIDA.SP,110,A
3/10/2025 23:54:32.600,3100,ZL_3184B,OFFNRM,OK,J 00,RE-3101B AGITATOR POSITION INDICATOR,OFF,
3/10/2025 23:54:32.900,3200,TI_3226,ROCPOS,OK,J 00,DR-3201 MIDDLE TEMPERATURE,,
3/10/2025 23:54:28.900,3100,ZL_3184A,OFFNRM,OK,J 00,RE-3101A AGITATOR POSITION INDICATOR,OFF,
3/10/2025 23:54:28.900,3200,TI_3226,ROCPOS,,J 00,DR-3201 MIDDLE TEMPERATURE,,
3/10/2025 23:54:27.600,3100,ZL_3184A,OFFNRM,,J 00,RE-3101A AGITATOR POSITION INDICATOR,ON,
3/10/2025 23:54:20.400,3200,TI_3226,ROCPOS,OK,J 00,DR-3201 MIDDLE TEMPERATURE,,
3/10/2025 23:54:12.000,3200,TI_3226,ROCPOS,,J 00,DR-3201 MIDDLE TEMPERATURE,,
3/10/2025 23:54:06.800,3100,ZL_3184B,OFFNRM,,J 00,RE-3101B AGITATOR POSITION INDICATOR,ON,
3/10/2025 23:53:42.151,3300,PI_3306,ALARM,ACK PNT,,VE-3302 PRESSURE,,
3/10/2025 23:53:42.151,3300,PI_3306,PVLOW,ACK,,VE-3302 PRESSURE,,
3/10/2025 23:53:41.100,3100,ZL_3184A,OFFNRM,OK,J 00,RE-3101A AGITATOR POSITION INDICATOR,OFF,
3/10/2025 23:53:40.100,3100,ZL_3184A,OFFNRM,,J 00,RE-3101A AGITATOR POSITION INDICATOR,ON,
3/10/2025 23:53:28.099,3200,PIC_3213,CHANGE,,,PIDA.SP,-2,kPaG
3/10/2025 23:53:25.916,3760,TI_3761B,PVLO,OK,L 00,HEATER TEMPRATURE,33.041,°C
3/10/2025 23:53:17.100,3300,PI_3306,PVLOW,,L 00,VE-3302 PRESSURE,0.399869,MPa
3/10/2025 23:53:01.100,3100,ZL_3184A,OFFNRM,OK,J 00,RE-3101A AGITATOR POSITION INDICATOR,OFF,
3/10/2025 23:53:00.200,3100,ZL_3184A,OFFNRM,,J 00,RE-3101A AGITATOR POSITION INDICATOR,ON,
3/10/2025 23:52:51.460,3100,TI_311003A,PVHH,,J 00,1# fan defrosting temperature detection,-8.97007,°C
3/10/2025 23:52:38.600,3300,LIC_3306B,PVHIGH,OK,L 00,CO-3301-2B LEVEL,88.98,%
3/10/2025 23:52:36.287,3760,TI_3761B,PVLO,,L 00,HEATER TEMPRATURE,25.4182,°C
3/10/2025 23:52:35.174,3700,AV_3741,CHANGE,,,AUTOMANA.OP,0,%
3/10/2025 23:52:31.000,3300,R_VCM_COO_STA_CM,INFORMATION MESSAGE,,,R-VCM COOLING START,,
3/10/2025 23:52:20.500,3200,TI_3226,ROCPOS,OK,J 00,DR-3201 MIDDLE TEMPERATURE,,
3/10/2025 23:52:18.700,3300,TI_3309B,ENABLE,,J 00,CO-3301-4B OUTLET,,
3/10/2025 23:52:18.100,3300,FI_3301B,ENABLE,,J 00,CO-3301B SEAL WATER,,
3/10/2025 23:52:16.700,3200,TI_3226,ROCPOS,,J 00,DR-3201 MIDDLE TEMPERATURE,,
3/10/2025 23:52:15.500,3100,ZL_3184A,OFFNRM,OK,J 00,RE-3101A AGITATOR POSITION INDICATOR,OFF,
3/10/2025 23:52:13.500,3100,ZL_3184A,OFFNRM,,J 00,RE-3101A AGITATOR POSITION INDICATOR,ON,
3/10/2025 23:52:10.000,ESD-PVCIII,FT_3121A1_LA,ALARM,F,J 00,FT-3121A1 LOW ALARM,NORMAL,
3/10/2025 23:52:06.000,ESD-PVCIII,FT_3121A1_LA,ALARM,T,J 00,FT-3121A1 LOW ALARM,ALARM,
3/10/2025 23:52:01.692,3300,LIC_3306B,ALARM,ACK PNT,,CO-3301-2B LEVEL CONTROL,,
3/10/2025 23:52:01.692,3300,LIC_3306B,PVHIGH,ACK,,CO-3301-2B LEVEL,,
3/10/2025 23:52:00.100,3200,TI_3226,ROCPOS,OK,J 00,DR-3201 MIDDLE TEMPERATURE,,
3/10/2025 23:51:57.400,3300,LIC_3306B,PVHIGH,,L 00,CO-3301-2B LEVEL,94.9826,%
3/10/2025 23:51:57.179,3300,LIC_3306B,CHANGE,,,daca.pvsource,AUTO,
3/10/2025 23:51:56.600,3200,TI_3226,ROCPOS,,J 00,DR-3201 MIDDLE TEMPERATURE,,
3/10/2025 23:51:54.310,3300,LIC_3306B,CHANGE,,,DACA.PV,35,%
3/10/2025 23:51:54.400,3300,LIC_3306B,PVHIGH,OK,L 00,CO-3301-2B LEVEL,35,%
3/10/2025 23:51:51.027,3300,LIC_3306B,CHANGE,,,daca.pvsource,MAN,
3/10/2025 23:51:48.800,3200,TI_3226,ROCPOS,OK,J 00,DR-3201 MIDDLE TEMPERATURE,,
3/10/2025 23:51:45.755,3300,LIC_3307B,ALARM,ACK PNT,,CO-3302-2B LEVEL CONTROL,,
3/10/2025 23:51:45.755,3300,LIC_3307B,PVHIGH,ACK,,CO-3302-2B LEVEL,,
3/10/2025 23:51:44.800,3200,TI_3226,ROCPOS,,J 00,DR-3201 MIDDLE TEMPERATURE,,
3/10/2025 23:51:36.379,3700,AV_3741,CHANGE,,,AUTOMANA.OP,100,%
3/10/2025 23:51:36.100,3200,TI_3226,ROCPOS,OK,J 00,DR-3201 MIDDLE TEMPERATURE,,
3/10/2025 23:51:35.800,3300,LIC_3307B,PVHIGH,,L 00,CO-3302-2B LEVEL,65.6896,%
3/10/2025 23:51:24.500,3200,TI_3226,ROCPOS,,J 00,DR-3201 MIDDLE TEMPERATURE,,
3/10/2025 23:51:16.800,3200,TI_3226,ROCPOS,OK,J 00,DR-3201 MIDDLE TEMPERATURE,,
3/10/2025 23:51:14.600,3100,ZL_3184A,OFFNRM,OK,J 00,RE-3101A AGITATOR POSITION INDICATOR,OFF,
3/10/2025 23:51:12.300,3100,ZL_3184A,OFFNRM,,J 00,RE-3101A AGITATOR POSITION INDICATOR,ON,
3/10/2025 23:50:56.800,3200,TI_3226,ROCPOS,,J 00,DR-3201 MIDDLE TEMPERATURE,,
3/10/2025 23:50:49.027,ESV01,File Replication,REPLICATION,,J 00,Filerep #1 replicating.,,
3/10/2025 23:50:48.400,3200,TI_3226,ROCPOS,OK,J 00,DR-3201 MIDDLE TEMPERATURE,,
3/10/2025 23:50:32.800,3200,TI_3226,ROCPOS,,J 00,DR-3201 MIDDLE TEMPERATURE,,
3/10/2025 23:50:30.600,3100,ZL_3184A,OFFNRM,OK,J 00,RE-3101A AGITATOR POSITION INDICATOR,OFF,
3/10/2025 23:50:29.300,3100,ZL_3184A,OFFNRM,,J 00,RE-3101A AGITATOR POSITION INDICATOR,ON,
3/10/2025 23:50:16.400,3200,TI_3226,ROCPOS,OK,J 00,DR-3201 MIDDLE TEMPERATURE,,
3/10/2025 23:50:14.774,3760,TI_3761B,PVLO,OK,L 00,HEATER TEMPRATURE,33.041,°C
3/10/2025 23:50:12.800,3200,TI_3226,ROCPOS,,J 00,DR-3201 MIDDLE TEMPERATURE,,
3/10/2025 23:50:00.500,3200,TI_3226,ROCPOS,OK,J 00,DR-3201 MIDDLE TEMPERATURE,,
3/10/2025 23:49:52.100,3200,TI_3226,ROCPOS,,J 00,DR-3201 MIDDLE TEMPERATURE,,
3/10/2025 23:49:46.500,3100,ZL_3184A,OFFNRM,OK,J 00,RE-3101A AGITATOR POSITION INDICATOR,OFF,
3/10/2025 23:49:45.800,3100,ZL_3184A,OFFNRM,,J 00,RE-3101A AGITATOR POSITION INDICATOR,ON,
3/10/2025 23:49:42.300,3300,DEC_WAT_LEV_MON_CM,INFORMATION MESSAGE,,,DECANTER WATER DISCHARGE STOP,,
3/10/2025 23:49:28.170,3700,AV_3741,CHANGE,,,AUTOMANA.OP,0,%
3/10/2025 23:49:20.119,3700,AV_3741,CHANGE,,,AUTOMANA.OP,100,%
