Date/Time of Report: 3/19/2025 10:43:56,,,,,,,,
Requester: .\experionadmin,,,,,,,,
Filter Applied: Event Time: 3/13/2025,,,,,,,,
Sort Criteria: Event Time descending,,,,,,,,
Server: ESV01A,,,,,,,,
"Tip: to see the full time in Excel, use a custom cell format:  d/mm/yyyy h:mm:ss.000",,,,,,,,
,,,,,,,,
,,,,,,,,
Event Time,Location Tag,Source,Condition,Action,Priority,Description,Value,Units
3/13/2025 23:59:44.700,3200,TI_3226,ROCPOS,OK,J 00,DR-3201 MIDDLE TEMPERATURE,,
3/13/2025 23:59:40.300,3200,TI_3226,ROCPOS,,J 00,DR-3201 MIDDLE TEMPERATURE,,
3/13/2025 23:59:08.905,3700,AV_3742,CHANGE,,,AUTOMANA.OP,0,%
3/13/2025 23:59:07.015,3100,XV_3115,CHANGE,,,devctla.gop,S0,
3/13/2025 23:59:00.400,3200,TI_3226,ROCPOS,OK,J 00,DR-3201 MIDDLE TEMPERATURE,,
3/13/2025 23:59:00.997,3700,AV_3742,CHANGE,,,AUTOMANA.OP,100,%
3/13/2025 23:58:56.500,3200,TI_3226,ROCPOS,,J 00,DR-3201 MIDDLE TEMPERATURE,,
3/13/2025 23:58:48.700,3200,TI_3226,ROCPOS,OK,J 00,DR-3201 MIDDLE TEMPERATURE,,
3/13/2025 23:58:44.900,3200,TI_3226,ROCPOS,,J 00,DR-3201 MIDDLE TEMPERATURE,,
3/13/2025 23:58:43.197,3700,AV_3742,CHANGE,,,AUTOMANA.OP,0,%
3/13/2025 23:58:40.374,3700,AV_3742,CHANGE,,,AUTOMANA.OP,100,%
3/13/2025 23:58:33.493,3000,AIC_3747,ALARM,ACK PNT,,WASTEWATER PH,,
3/13/2025 23:58:33.493,3000,AIC_3747,PVHIGH,ACK,,WASTEWATER PH,,
3/13/2025 23:58:28.725,3200,FIC_3202,CHANGE,,,PIDA.SP,44,m3/h
3/13/2025 23:58:23.500,3000,AIC_3747,PVHIGH,,L 00,WASTEWATER PH,9.19319,pH
3/13/2025 23:57:48.800,3200,TI_3226,ROCPOS,OK,J 00,DR-3201 MIDDLE TEMPERATURE,,
3/13/2025 23:57:44.400,3200,TI_3226,ROCPOS,,J 00,DR-3201 MIDDLE TEMPERATURE,,
3/13/2025 23:57:36.000,3200,TI_3226,ROCPOS,OK,J 00,DR-3201 MIDDLE TEMPERATURE,,
3/13/2025 23:57:32.300,3200,TI_3226,ROCPOS,,J 00,DR-3201 MIDDLE TEMPERATURE,,
3/13/2025 23:57:24.800,3200,TI_3226,ROCPOS,OK,J 00,DR-3201 MIDDLE TEMPERATURE,,
3/13/2025 23:57:21.273,3200,IIC_3201B,CHANGE,,,PIDA.SP,158,A
3/13/2025 23:57:20.200,3200,TI_3226,ROCPOS,,J 00,DR-3201 MIDDLE TEMPERATURE,,
3/13/2025 23:57:16.504,3200,IIC_3201A,CHANGE,,,PIDA.SP,158,A
3/13/2025 23:57:13.056,ESV01,File Replication,REPLICATION,,J 00,Filerep #1 replicating.,,
3/13/2025 23:57:06.901,3200,AI_3203,ALARM,ACK PNT,,DR-3201 1ST PART MOISTURE ANALYZE,,
3/13/2025 23:57:06.901,3200,AI_3203,PVHIGH,ACK,,DR-3201 1ST PART MOISTURE ANALYZE,,
