Date/Time of Report: 3/18/2025 11:39:08,,,,,,,,
Requester: .\experionadmin,,,,,,,,
Filter Applied: Event Time: 1/22/2025,,,,,,,,
Sort Criteria: Event Time descending,,,,,,,,
Server: ESV01A,,,,,,,,
"Tip: to see the full time in Excel, use a custom cell format:  d/mm/yyyy h:mm:ss.000",,,,,,,,
,,,,,,,,
,,,,,,,,
Event Time,Location Tag,Source,Condition,Action,Priority,Description,Value,Units
1/22/2025 23:59:59.400,3200,TI_3226,ROCPOS,,J 00,DR-3201 MIDDLE TEMPERATURE,,
1/22/2025 23:59:50.400,3100,ZL_3184B,OFFNRM,OK,J 00,RE-3101B AGITATOR POSITION INDICATOR,OFF,
1/22/2025 23:59:48.100,3100,ZL_3184B,OFFNRM,,J 00,RE-3101B AGITATOR POSITION INDICATOR,ON,
1/22/2025 23:59:37.700,3100,ZL_3184A,OFFNRM,OK,J 00,RE-3101A AGITATOR POSITION INDICATOR,OFF,
1/22/2025 23:59:36.700,3100,ZL_3184A,OFFNRM,,J 00,RE-3101A AGITATOR POSITION INDICATOR,ON,
1/22/2025 23:59:31.399,3200,PIC_3213,CHANGE,,,PIDA.SP,-12,kPaG
1/22/2025 23:59:26.900,3100,RE_B_VCM_CHA_CM,INFORMATION MESSAGE,,,RE-B VCM CHARGE COMPLETION,,
1/22/2025 23:59:22.520,3200,IIC_3201A,CHANGE,,,PIDA.SP,167,A
1/22/2025 23:59:09.100,3100,TDI_3121B,PVHIGH,,H 00,RE-B TEMPERATURE DIFFERENCE,1.47638,°C
1/22/2025 23:58:56.400,3100,ZL_3184B,OFFNRM,OK,J 00,RE-3101B AGITATOR POSITION INDICATOR,OFF,
1/22/2025 23:58:55.200,3100,ZL_3184B,OFFNRM,,J 00,RE-3101B AGITATOR POSITION INDICATOR,ON,
1/22/2025 23:58:50.700,3100,ZL_3184A,OFFNRM,OK,J 00,RE-3101A AGITATOR POSITION INDICATOR,OFF,
1/22/2025 23:58:48.600,3100,ZL_3184A,OFFNRM,,J 00,RE-3101A AGITATOR POSITION INDICATOR,ON,
1/22/2025 23:58:44.000,ESD-PVCIII,XI_MX3101BH_S,ALARM,T,J 00,MX-3101A HIGH SPEED AGITATOR RUNNING,ON,
1/22/2025 23:58:36.100,3100,ZL_3184B,OFFNRM,OK,J 00,RE-3101B AGITATOR POSITION INDICATOR,OFF,
1/22/2025 23:58:35.900,3100,ZL_3184B,OFFNRM,,J 00,RE-3101B AGITATOR POSITION INDICATOR,ON,
1/22/2025 23:58:35.000,ESD-PVCIII,XI_MX3101BL_S,ALARM,F,J 00,MX-3101A LOW SPEED AGITATOR RUNNING,OFF,
1/22/2025 23:58:32.765,3100,LI_3117B,ALARM,ACK PNT,,RE-3101B FOAM LEVEL,,
1/22/2025 23:58:32.765,3100,LI_3117B,PVLOW,ACK,,RE-3101B FOAM LEVEL,,
1/22/2025 23:58:32.765,3100,LI_3117B,PVLOLO,ACK,,RE-3101B FOAM LEVEL,,
1/22/2025 23:58:27.200,3200,TI_3226,ROCPOS,OK,J 00,DR-3201 MIDDLE TEMPERATURE,,
1/22/2025 23:58:27.400,3100,LI_3117B,PVLOLO,,H 00,RE-3101B FOAM LEVEL,-0.602899,%
1/22/2025 23:58:27.300,3100,LI_3117B,PVLOW,,L 00,RE-3101B FOAM LEVEL,-0.602899,%
1/22/2025 23:58:23.400,3200,TI_3226,ROCPOS,,J 00,DR-3201 MIDDLE TEMPERATURE,,
1/22/2025 23:58:05.500,3100,ZL_3184A,OFFNRM,OK,J 00,RE-3101A AGITATOR POSITION INDICATOR,OFF,
1/22/2025 23:58:04.800,3100,ZL_3184A,OFFNRM,,J 00,RE-3101A AGITATOR POSITION INDICATOR,ON,
1/22/2025 23:57:57.400,3100,FIC_3111,DISABL,,J 00,VCM CHARGE FLOW CONTROL,,
1/22/2025 23:57:57.100,3100,FI_3112,DISABL,,J 00,VCM CHARGE,,
1/22/2025 23:57:52.881,3100,HIC_3120,CHANGE,,,AUTOMANA.OP,20,%
1/22/2025 23:57:52.549,ESV01,File Replication,REPLICATION,,J 00,Filerep #1 replicating.,,
1/22/2025 23:57:35.500,3200,TI_3226,ROCPOS,OK,J 00,DR-3201 MIDDLE TEMPERATURE,,
1/22/2025 23:57:31.700,3200,TI_3226,ROCPOS,,J 00,DR-3201 MIDDLE TEMPERATURE,,
1/22/2025 23:57:23.900,3200,TI_3226,ROCPOS,OK,J 00,DR-3201 MIDDLE TEMPERATURE,,
1/22/2025 23:57:19.300,3200,TI_3226,ROCPOS,,J 00,DR-3201 MIDDLE TEMPERATURE,,
1/22/2025 23:57:11.800,3100,ZL_3184A,OFFNRM,OK,J 00,RE-3101A AGITATOR POSITION INDICATOR,OFF,
1/22/2025 23:57:10.600,3100,ZL_3184A,OFFNRM,,J 00,RE-3101A AGITATOR POSITION INDICATOR,ON,
1/22/2025 23:57:07.800,3200,TI_3226,ROCPOS,OK,J 00,DR-3201 MIDDLE TEMPERATURE,,
1/22/2025 23:57:03.000,ESD-PVCIII,XI_MX3101BL_S,ALARM,T,J 00,MX-3101A LOW SPEED AGITATOR RUNNING,ON,
1/22/2025 23:57:03.900,3200,TI_3226,ROCPOS,,J 00,DR-3201 MIDDLE TEMPERATURE,,
1/22/2025 23:56:57.428,3100,XV_H3154B,CHANGE,,,DEVCTLA.PVSource,AUTO,
1/22/2025 23:56:47.400,3200,TI_3226,ROCPOS,OK,J 00,DR-3201 MIDDLE TEMPERATURE,,
1/22/2025 23:56:39.000,ESD-PVCIII,XI_MX3101BH_S,ALARM,F,J 00,MX-3101A HIGH SPEED AGITATOR RUNNING,OFF,
1/22/2025 23:56:31.800,3200,TI_3226,ROCPOS,,J 00,DR-3201 MIDDLE TEMPERATURE,,
1/22/2025 23:56:26.753,3000,FIC_3004,ALARM,ACK PNT,,DW/HDW TO RE-3101A,B FLOW CONTROL,,
1/22/2025 23:56:26.753,3000,FIC_3004,PVLOW,ACK,,DW/HDW TO RE-3101A,B,,
1/22/2025 23:56:26.100,3100,ZL_3184A,OFFNRM,OK,J 00,RE-3101A AGITATOR POSITION INDICATOR,OFF,
1/22/2025 23:56:25.900,3100,ZL_3184A,OFFNRM,,J 00,RE-3101A AGITATOR POSITION INDICATOR,ON,
1/22/2025 23:56:23.500,3000,FIC_3004,PVLOW,OK,L 00,DW/HDW TO RE-3101A,B,178.176,t/h
1/22/2025 23:56:23.800,3200,TI_3226,ROCPOS,OK,J 00,DR-3201 MIDDLE TEMPERATURE,,
1/22/2025 23:56:23.800,3000,FI_3005,ENABLE,,J 00,DW/HDW TO RE-3101A,B,,
1/22/2025 23:56:22.500,3000,FIC_3004,ENABLE,,J 00,DW/HDW TO RE-3101A,B FLOW CONTROL,,
1/22/2025 23:56:18.000,3100,ZL_3184B,OFFNRM,OK,J 00,RE-3101B AGITATOR POSITION INDICATOR,OFF,
1/22/2025 23:56:18.003,3100,TI_311003A,PVHH,OK,J 00,1# fan defrosting temperature detection,-11.0046,°C
1/22/2025 23:56:16.800,3100,ZL_3184B,OFFNRM,,J 00,RE-3101B AGITATOR POSITION INDICATOR,ON,
1/22/2025 23:56:03.500,3200,TI_3226,ROCPOS,,J 00,DR-3201 MIDDLE TEMPERATURE,,
1/22/2025 23:55:47.300,3200,TI_3226,ROCPOS,OK,J 00,DR-3201 MIDDLE TEMPERATURE,,
1/22/2025 23:55:44.800,3100,ZL_3184A,OFFNRM,OK,J 00,RE-3101A AGITATOR POSITION INDICATOR,OFF,
1/22/2025 23:55:43.500,3100,ZL_3184A,OFFNRM,,J 00,RE-3101A AGITATOR POSITION INDICATOR,ON,
1/22/2025 23:55:35.700,3200,TI_3226,ROCPOS,,J 00,DR-3201 MIDDLE TEMPERATURE,,
1/22/2025 23:55:27.600,3200,TI_3226,ROCPOS,OK,J 00,DR-3201 MIDDLE TEMPERATURE,,
1/22/2025 23:55:25.669,3100,XV_H3154B,CHANGE,,,devctla.pv,OPEN,
1/22/2025 23:55:22.019,3100,XV_H3154B,CHANGE,,,DEVCTLA.PVSource,MAN,
1/22/2025 23:55:19.900,3200,TI_3226,ROCPOS,,J 00,DR-3201 MIDDLE TEMPERATURE,,
1/22/2025 23:55:13.275,3000,XV_3003,ALARM,ACK PNT,,HDW TO RE-3101A,B,,
1/22/2025 23:55:13.275,3000,XV_3003,CMDDIS,ACK,,HDW TO RE-3101A,B,,
1/22/2025 23:55:10.500,3000,XV_3003,CMDDIS,OK,L 00,HDW TO RE-3101A,B,OPEN,
1/22/2025 23:55:07.600,3000,XV_3003,CMDDIS,,L 00,HDW TO RE-3101A,B,Inbet,
1/22/2025 23:54:52.000,3100,RE_B_HDW_CHA_CM,INFORMATION MESSAGE,,,RE-B HDW CHARGE START,,
1/22/2025 23:54:43.500,3100,ZL_3184B,OFFNRM,OK,J 00,RE-3101B AGITATOR POSITION INDICATOR,OFF,
1/22/2025 23:54:43.800,3100,ZL_3184A,OFFNRM,OK,J 00,RE-3101A AGITATOR POSITION INDICATOR,OFF,
1/22/2025 23:54:42.400,3100,ZL_3184A,OFFNRM,,J 00,RE-3101A AGITATOR POSITION INDICATOR,ON,
1/22/2025 23:54:40.200,3100,ZL_3184B,OFFNRM,,J 00,RE-3101B AGITATOR POSITION INDICATOR,ON,
1/22/2025 23:54:15.500,3200,TI_3226,ROCPOS,OK,J 00,DR-3201 MIDDLE TEMPERATURE,,
