Date/Time of Report: 3/18/2025 11:55:49,,,,,,,,
Requester: .\experionadmin,,,,,,,,
Filter Applied: Event Time: 2/23/2025,,,,,,,,
Sort Criteria: Event Time descending,,,,,,,,
Server: ESV01A,,,,,,,,
"Tip: to see the full time in Excel, use a custom cell format:  d/mm/yyyy h:mm:ss.000",,,,,,,,
,,,,,,,,
,,,,,,,,
Event Time,Location Tag,Source,Condition,Action,Priority,Description,Value,Units
2/23/2025 23:59:51.000,3200,TI_3226,ROCPOS,OK,J 00,DR-3201 MIDDLE TEMPERATURE,,
2/23/2025 23:59:49.100,3100,ZL_3184B,OFFNRM,OK,J 00,RE-3101B AGITATOR POSITION INDICATOR,OFF,
2/23/2025 23:59:48.200,3100,ZL_3184B,OFFNRM,,J 00,RE-3101B AGITATOR POSITION INDICATOR,ON,
2/23/2025 23:59:43.500,3200,TI_3226,ROCPOS,,J 00,DR-3201 MIDDLE TEMPERATURE,,
2/23/2025 23:59:39.400,3100,FI_3113,PVLOW,,J 00,DPW TO RE-3101A,B,16.9166,m3/h
2/23/2025 23:59:32.000,ESD-PVCIII,XI_MX3101BL_S,ALARM,F,J 00,MX-3101A LOW SPEED AGITATOR RUNNING,OFF,
2/23/2025 23:59:29.928,3700,AV_3742,CHANGE,,,AUTOMANA.OP,0,%
2/23/2025 23:59:27.600,3200,TI_3226,ROCPOS,OK,J 00,DR-3201 MIDDLE TEMPERATURE,,
2/23/2025 23:59:26.000,3100,ZL_3184A,OFFNRM,OK,J 00,RE-3101A AGITATOR POSITION INDICATOR,OFF,
2/23/2025 23:59:25.500,3100,ZL_3184A,OFFNRM,,J 00,RE-3101A AGITATOR POSITION INDICATOR,ON,
2/23/2025 23:59:16.846,3700,AV_3742,CHANGE,,,AUTOMANA.OP,100,%
2/23/2025 23:59:11.300,3200,TI_3226,ROCPOS,,J 00,DR-3201 MIDDLE TEMPERATURE,,
2/23/2025 23:59:08.700,3100,FI_3113,PVHIGH,OK,L 00,DPW TO RE-3101A,B,259.493,m3/h
2/23/2025 23:59:07.900,3100,FI_3113,PVHIGH,,L 00,DPW TO RE-3101A,B,401.423,m3/h
2/23/2025 23:59:05.790,3700,AV_3742,CHANGE,,,AUTOMANA.OP,0,%
2/23/2025 23:58:55.800,3200,TI_3226,ROCPOS,OK,J 00,DR-3201 MIDDLE TEMPERATURE,,
2/23/2025 23:58:50.743,3700,AV_3742,CHANGE,,,AUTOMANA.OP,100,%
2/23/2025 23:58:44.900,3100,FI_3113,ENABLE,,J 00,DPW TO RE-3101A,B,,
2/23/2025 23:58:42.700,3100,ZL_3184A,OFFNRM,OK,J 00,RE-3101A AGITATOR POSITION INDICATOR,OFF,
2/23/2025 23:58:41.900,3100,ZL_3184A,OFFNRM,,J 00,RE-3101A AGITATOR POSITION INDICATOR,ON,
