Date/Time of Report: 3/18/2025 11:46:41,,,,,,,,
Requester: .\experionadmin,,,,,,,,
Filter Applied: Event Time: 2/6/2025,,,,,,,,
Sort Criteria: Event Time descending,,,,,,,,
Server: ESV01A,,,,,,,,
"Tip: to see the full time in Excel, use a custom cell format:  d/mm/yyyy h:mm:ss.000",,,,,,,,
,,,,,,,,
,,,,,,,,
Event Time,Location Tag,Source,Condition,Action,Priority,Description,Value,Units
2/6/2025 23:59:56.189,ESV01,File Replication,REPLICATION,,J 00,Filerep #1 replicating.,,
2/6/2025 23:59:53.600,3100,ZL_3184B,OFFNRM,OK,J 00,RE-3101B AGITATOR POSITION INDICATOR,OFF,
2/6/2025 23:59:52.600,3100,ZL_3184B,OFFNRM,,J 00,RE-3101B AGITATOR POSITION INDICATOR,ON,
2/6/2025 23:59:04.077,3000,AIC_3747,ALARM,ACK PNT,,WASTEWATER PH,,
2/6/2025 23:59:04.077,3000,AIC_3747,PVHIGH,ACK,,WASTEWATER PH,,
2/6/2025 23:59:03.200,3100,ZL_3184B,OFFNRM,OK,J 00,RE-3101B AGITATOR POSITION INDICATOR,OFF,
2/6/2025 23:59:02.300,3100,ZL_3184B,OFFNRM,,J 00,RE-3101B AGITATOR POSITION INDICATOR,ON,
2/6/2025 23:58:34.503,3200,FI_3218,ALARM,ACK PNT,,WW SCRUBBER FLOW,,
2/6/2025 23:58:34.503,3200,FI_3218,PVLOW,ACK,,WW SCRUBBER FLOW,,
2/6/2025 23:58:00.400,3100,ZL_3184B,OFFNRM,OK,J 00,RE-3101B AGITATOR POSITION INDICATOR,OFF,
2/6/2025 23:57:58.200,3100,ZL_3184B,OFFNRM,,J 00,RE-3101B AGITATOR POSITION INDICATOR,ON,
2/6/2025 23:57:46.700,3200,TI_3226,ROCPOS,OK,J 00,DR-3201 MIDDLE TEMPERATURE,,
2/6/2025 23:57:42.500,3200,TI_3226,ROCPOS,,J 00,DR-3201 MIDDLE TEMPERATURE,,
2/6/2025 23:57:41.200,3100,VE_3118_PRE_MON_CM,INFORMATION MESSAGE,,,GAS LINE N2 CHARGE START,,
2/6/2025 23:57:23.100,3300,PI_3334,PVLOW,,L 00,TW-3301 TOP PRESSURE,0.901233,kPaG
2/6/2025 23:57:18.700,3100,ZL_3184B,OFFNRM,OK,J 00,RE-3101B AGITATOR POSITION INDICATOR,OFF,
2/6/2025 23:57:17.900,3100,ZL_3184B,OFFNRM,,J 00,RE-3101B AGITATOR POSITION INDICATOR,ON,
2/6/2025 23:56:44.900,3300,DEC_WAT_LEV_MON_CM,INFORMATION MESSAGE,,,DECANTER WATER DISCHARGE STOP,,
