Date/Time of Report: 3/18/2025 11:50:37,,,,,,,,
Requester: .\experionadmin,,,,,,,,
Filter Applied: Event Time: 2/13/2025,,,,,,,,
Sort Criteria: Event Time descending,,,,,,,,
Server: ESV01A,,,,,,,,
"Tip: to see the full time in Excel, use a custom cell format:  d/mm/yyyy h:mm:ss.000",,,,,,,,
,,,,,,,,
,,,,,,,,
Event Time,Location Tag,Source,Condition,Action,Priority,Description,Value,Units
2/13/2025 23:59:36.400,3200,TI_3226,ROCPOS,OK,J 00,DR-3201 MIDDLE TEMPERATURE,,
2/13/2025 23:59:32.400,3200,TI_3226,ROCPOS,,J 00,DR-3201 MIDDLE TEMPERATURE,,
2/13/2025 23:59:21.300,3100,ZL_3184A,OFFNRM,OK,J 00,RE-3101A AGITATOR POSITION INDICATOR,OFF,
2/13/2025 23:59:19.200,3100,ZL_3184A,OFFNRM,,J 00,RE-3101A AGITATOR POSITION INDICATOR,ON,
2/13/2025 23:59:12.200,3200,TI_3226,ROCPOS,OK,J 00,DR-3201 MIDDLE TEMPERATURE,,
2/13/2025 23:59:08.100,3200,TI_3226,ROCPOS,,J 00,DR-3201 MIDDLE TEMPERATURE,,
2/13/2025 23:58:52.800,3200,TI_3226,ROCPOS,OK,J 00,DR-3201 MIDDLE TEMPERATURE,,
2/13/2025 23:58:45.300,3100,RE_B_NS_SPR_CM,INFORMATION MESSAGE,,,RE-B NS FOR REFLUX CONDENSER END,,
2/13/2025 23:58:22.400,3100,ZL_3184A,OFFNRM,OK,J 00,RE-3101A AGITATOR POSITION INDICATOR,OFF,
2/13/2025 23:58:21.500,3100,ZL_3184A,OFFNRM,,J 00,RE-3101A AGITATOR POSITION INDICATOR,ON,
2/13/2025 23:58:12.765,ESV01,File Replication,REPLICATION,,J 00,Filerep #1 replicating.,,
2/13/2025 23:57:44.400,3200,TI_3226,ROCPOS,,J 00,DR-3201 MIDDLE TEMPERATURE,,
2/13/2025 23:57:41.710,3700,AV_3742,CHANGE,,,AUTOMANA.OP,0,%
2/13/2025 23:57:37.264,3700,AV_3742,CHANGE,,,AUTOMANA.OP,100,%
2/13/2025 23:57:37.800,3100,ZL_3184A,OFFNRM,OK,J 00,RE-3101A AGITATOR POSITION INDICATOR,OFF,
2/13/2025 23:57:36.400,3200,TI_3226,ROCPOS,OK,J 00,DR-3201 MIDDLE TEMPERATURE,,
2/13/2025 23:57:36.400,3100,ZL_3184A,OFFNRM,,J 00,RE-3101A AGITATOR POSITION INDICATOR,ON,
2/13/2025 23:57:24.900,3200,TI_3226,ROCPOS,,J 00,DR-3201 MIDDLE TEMPERATURE,,
2/13/2025 23:57:16.200,3200,TI_3226,ROCPOS,OK,J 00,DR-3201 MIDDLE TEMPERATURE,,
2/13/2025 23:57:00.800,3200,TI_3226,ROCPOS,,J 00,DR-3201 MIDDLE TEMPERATURE,,
2/13/2025 23:56:53.900,3100,ZL_3184A,OFFNRM,OK,J 00,RE-3101A AGITATOR POSITION INDICATOR,OFF,
2/13/2025 23:56:53.526,3100,FIC_3123B,ALARM,ACK PNT,,DW TO HE-3105B TOP FLOW CONTROL,,
2/13/2025 23:56:53.526,3100,FIC_3123B,PVLOW,ACK,,DW TO HE-3105B TOP,,
2/13/2025 23:56:52.300,3100,ZL_3184A,OFFNRM,,J 00,RE-3101A AGITATOR POSITION INDICATOR,ON,
2/13/2025 23:56:36.200,3000,AIC_3747,PVHIGH,OK,L 00,WASTEWATER PH,8.26234,pH
2/13/2025 23:56:19.200,3100,FIC_3123B,PVLOW,,L 00,DW TO HE-3105B TOP,0,kg/h
2/13/2025 23:56:09.001,3100,TI_311003A,PVHH,,J 00,1# fan defrosting temperature detection,-8.9972,°C
2/13/2025 23:56:08.500,3200,TI_3226,ROCPOS,OK,J 00,DR-3201 MIDDLE TEMPERATURE,,
2/13/2025 23:56:06.100,3100,RE_B_NS_SPR_CM,INFORMATION MESSAGE,,,RE-B NS SPRAY FOR REFLUX CONDENSER START,,
2/13/2025 23:56:05.100,3100,ZL_3184A,OFFNRM,OK,J 00,RE-3101A AGITATOR POSITION INDICATOR,OFF,
2/13/2025 23:56:04.900,3100,ZL_3184A,OFFNRM,,J 00,RE-3101A AGITATOR POSITION INDICATOR,ON,
2/13/2025 23:56:01.100,3100,FI_3110,DISABL,,J 00,LS TO RE-3101A,B,,
2/13/2025 23:56:00.000,3200,TI_3226,ROCPOS,,J 00,DR-3201 MIDDLE TEMPERATURE,,
2/13/2025 23:55:36.941,3000,LI_3002,ALARM,ACK PNT,,VE-3001 LEVEL,,
2/13/2025 23:55:36.941,3000,LI_3002,PVHIGH,ACK,,VE-3001 LEVEL,,
2/13/2025 23:55:36.149,3700,AV_3742,CHANGE,,,AUTOMANA.OP,0,%
2/13/2025 23:55:28.600,3200,TI_3226,ROCPOS,OK,J 00,DR-3201 MIDDLE TEMPERATURE,,
2/13/2025 23:55:27.585,3700,AV_3742,CHANGE,,,AUTOMANA.OP,100,%
2/13/2025 23:55:16.400,3100,ZL_3184A,OFFNRM,OK,J 00,RE-3101A AGITATOR POSITION INDICATOR,OFF,
2/13/2025 23:55:14.600,3100,ZL_3184A,OFFNRM,,J 00,RE-3101A AGITATOR POSITION INDICATOR,ON,
2/13/2025 23:55:08.000,ESD-PVCIII,FT_3125B_LA,ALARM,T,J 00,FT-3125B LOW ALARM,ALARM,
2/13/2025 23:55:07.000,3100,FIC_3123B,PVLOW,OK,L 00,DW TO HE-3105B TOP,163.934,kg/h
2/13/2025 23:55:04.900,3200,TI_3226,ROCPOS,,J 00,DR-3201 MIDDLE TEMPERATURE,,
2/13/2025 23:55:03.900,3100,RE_B_NS_SPR_CM,INFORMATION MESSAGE,,,RE-B NS CHARGE END,,
2/13/2025 23:55:03.400,3100,FIC_3119,DISABL,,J 00,NS CHARGE TO RE-3101A,B FLOW CONTROL,,
2/13/2025 23:55:01.700,3000,LI_3002,PVHIGH,,H 00,VE-3001 LEVEL,80.409,%
2/13/2025 23:54:46.386,3700,PI_37203,PVHI,OK,L 00,DEAERATOR PRESSURE,7.99407,KPa
2/13/2025 23:54:43.300,3100,ZI_3125B,PVHIGH,OK,U 00,,768.849,
2/13/2025 23:54:33.500,3100,ZL_3184A,OFFNRM,OK,J 00,RE-3101A AGITATOR POSITION INDICATOR,OFF,
2/13/2025 23:54:32.300,3100,ZL_3184A,OFFNRM,,J 00,RE-3101A AGITATOR POSITION INDICATOR,ON,
2/13/2025 23:54:24.327,3700,AV_3742,CHANGE,,,AUTOMANA.OP,0,%
2/13/2025 23:54:15.317,3700,AV_3742,CHANGE,,,AUTOMANA.OP,100,%
2/13/2025 23:54:09.475,3000,AIC_3747,ALARM,ACK PNT,,WASTEWATER PH,,
2/13/2025 23:54:09.475,3000,AIC_3747,PVHIGH,ACK,,WASTEWATER PH,,
2/13/2025 23:54:06.970,3700,PI_37203,PVHH,OK,H 00,DEAERATOR PRESSURE,12.8738,KPa
2/13/2025 23:54:05.400,3000,AIC_3747,PVHIGH,,L 00,WASTEWATER PH,8.65852,pH
